Geneset,All_Total_DE,All_Total_In_Set,All_Total_DE_In_Set,All_Pvalue,All_Odds,All_DEGenesInSet
mmu-miR-6905-5p,384,16,4,0.00121799341909006,5.85560923615232,Ncor1;Luc7l3;Srrm1;Pten
mmu-miR-1231-5p,384,16,4,0.00121799341909006,5.85560923615232,Ncor1;Luc7l3;Srrm1;Pten
mmu-miR-3084-3p,384,32,6,0.001356167585405,4.06767902729215,Bptf;Smarca2;Fam208a;Id2;Naa15;Hnrnpa2b1
mmu-miR-1912-3p,384,32,6,0.001356167585405,4.06767902729215,Atrx;Luc7l3;Foxn3;Kmt2e;Kmt2c;Hmbox1
mmu-miR-324-5p,384,46,7,0.00296608448949665,3.16609548086351,Ran;Nipbl;Luc7l3;Fbxo11;Suox;Rap1a;Cul3
mmu-miR-181c-5p,384,37,6,0.00328268710055382,3.40909697745818,Ddit4;Zfp951;Ppm1b;Ccl7;Xk;Syngr2
mmu-miR-181b-5p,384,37,6,0.00328268710055382,3.40909697745818,Ddit4;Zfp951;Ppm1b;Ccl7;Xk;Syngr2
mmu-miR-181d-5p,384,37,6,0.00328268710055382,3.40909697745818,Ddit4;Zfp951;Ppm1b;Ccl7;Xk;Syngr2
mmu-miR-181a-5p,384,37,6,0.00328268710055382,3.40909697745818,Ddit4;Zfp951;Ppm1b;Ccl7;Xk;Syngr2
mmu-miR-19b-1-5p,384,28,5,0.00334055550766139,3.82299733959418,Luc7l3;Tet2;Zmym5;Eif4g2;Flrt2
mmu-miR-19b-2-5p,384,28,5,0.00334055550766139,3.82299733959418,Luc7l3;Tet2;Zmym5;Eif4g2;Flrt2
mmu-miR-152-3p,384,47,7,0.00340933498935741,3.08650807746335,Tmem9b;Fubp1;Psmb6;Dynll2;Bach2;Dock6;Ddx6
mmu-miR-148a-3p,384,47,7,0.00340933498935741,3.08650807746335,Tmem9b;Fubp1;Psmb6;Dynll2;Bach2;Dock6;Ddx6
mmu-miR-148b-3p,384,47,7,0.00340933498935741,3.08650807746335,Tmem9b;Fubp1;Psmb6;Dynll2;Bach2;Dock6;Ddx6
mmu-miR-6335,384,23,4,0.00685487836521057,3.69506034979049,Bach2;Naa15;Satb1;Ythdc1
mmu-miR-1a-1-5p,384,15,3,0.00722980574854425,4.3808120017621,Atrx;Hnrnpd;Ythdc1
mmu-miR-1a-2-5p,384,15,3,0.00722980574854425,4.3808120017621,Atrx;Hnrnpd;Ythdc1
mmu-miR-302c-3p,384,46,6,0.0112302960638238,2.63858908034993,Bach2;Suz12;Vamp3;Rap1a;Arid4b;Prdm8
mmu-miR-429-3p,384,46,6,0.0112302960638238,2.63858908034993,Hmgb3;Ppm1b;Fubp1;Suz12;Supt20;Ssh2
mmu-miR-200c-3p,384,46,6,0.0112302960638238,2.63858908034993,Hmgb3;Ppm1b;Fubp1;Suz12;Supt20;Ssh2
mmu-miR-200b-3p,384,46,6,0.0112302960638238,2.63858908034993,Hmgb3;Ppm1b;Fubp1;Suz12;Supt20;Ssh2
mmu-miR-187-3p,384,17,3,0.0115673573550107,3.75383705687909,Apc;Flrt2;Gm9887
mmu-miR-193b-3p,384,47,6,0.0125989642518554,2.57394406860964,Cnot6;Dynll2;Atp5f1;4933415A04Rik;Slc39a5;C1galt1
mmu-miR-193a-3p,384,47,6,0.0125989642518554,2.57394406860964,Cnot6;Dynll2;Atp5f1;4933415A04Rik;Slc39a5;C1galt1
mmu-miR-194-5p,384,47,6,0.0125989642518554,2.57394406860964,Hectd2;Sltm;Gyg;Got2;Ssh2;Ddx6
mmu-miR-3101-5p,384,18,3,0.014248467761687,3.5033562625412,Nf1;Suz12;Hpd
mmu-miR-19a-3p,384,49,6,0.0156896345401795,2.45357023694494,Fam162a;Id2;Suz12;Rap1a;Ddx6;Ikzf1
mmu-miR-103-2-5p,384,49,6,0.0156896345401795,2.45357023694494,Ndufb11;Rps19;Luc7l3;Son;4930578C19Rik;Gmppb
mmu-miR-103-1-5p,384,49,6,0.0156896345401795,2.45357023694494,Ndufb11;Rps19;Luc7l3;Son;4930578C19Rik;Gmppb
mmu-miR-107-5p,384,49,6,0.0156896345401795,2.45357023694494,Ndufb11;Rps19;Luc7l3;Son;4930578C19Rik;Gmppb
mmu-miR-330-3p.1,384,50,6,0.0174213910145707,2.39736610060982,Txndc17;Fubp1;Dynll2;Rap1a;Prdm8;Kcna2
mmu-miR-501-3p,384,50,6,0.0174213910145707,2.39736610060982,Arpp21;Osbpl8;Cbll1;Sec63;Rap1a;Ube2h
mmu-miR-500-3p,384,50,6,0.0174213910145707,2.39736610060982,Arpp21;Osbpl8;Cbll1;Sec63;Rap1a;Ube2h
mmu-let-7f-2-3p,384,50,6,0.0174213910145707,2.39736610060982,Cd2ap;Pcm1;Bach2;Rev3l;Satb1;Hnrnpa2b1
mmu-miR-27b-5p,384,11,2,0.0188882041587928,3.8861967432933,Cnot6;Eef1a2
mmu-miR-7038-3p,384,11,2,0.0188882041587928,3.8861967432933,Xrn1;Lyrm5
mmu-miR-31-3p,384,11,2,0.0188882041587928,3.8861967432933,Ube2h;Klf6
mmu-miR-147-3p,384,20,3,0.0207127327253637,3.09041234229832,Ndufa4;Bola2;Kmt2a
mmu-miR-7222-5p,384,21,3,0.0245197417263121,2.91834741230236,Hoxd8;Bach2;Eif4g2
mmu-miR-208a-5p,384,42,5,0.0245935621457667,2.3722682664053,Eif2b2;Rnf11;Suz12;Hnrnpa2b1;Ccnyl1
mmu-miR-92a-1-5p,384,13,2,0.030207681024903,3.17854630622668,Ybx3;Arid2
mmu-miR-652-3p,384,13,2,0.030207681024903,3.17854630622668,Vwa3b;Tnrc6a
mmu-miR-9769-5p,384,23,3,0.0333255893195977,2.62570503981661,Mdm4;Avpr2;Syngr2
mmu-miR-21a-3p,384,23,3,0.0333255893195977,2.62570503981661,Ppp1r2;Srsf6;Amfr
mmu-miR-490-3p,384,45,5,0.0333613489593247,2.19322210842787,Nop10;Bach2;Slc35a4;Lsm6;Ppp1r2
mmu-let-7c-1-3p,384,45,5,0.0333613489593247,2.19322210842787,Sept7;Mrpl57;Atp5j;Hmgn1;Arid4b
mmu-miR-193a-5p,384,46,5,0.0366810068936498,2.13935389333066,Rap2a;Uqcrq;Trabd2b;Xk;Cul3
mmu-miR-7035-3p,384,14,2,0.036936468947807,2.91332572832448,Ercc6;Mrpl4
mmu-miR-29a-5p,384,14,2,0.036936468947807,2.91332572832448,Trpm7;Ppp1r2
mmu-miR-664-5p,384,14,2,0.036936468947807,2.91332572832448,Mrfap1;Runx3
mmu-miR-185-5p,384,47,5,0.0402052082558636,2.08821440553286,Dynll2;Tmem147;Cntd1;Atp6v1f;Kcna2
mmu-miR-107-3p,384,47,5,0.0402052082558636,2.08821440553286,Fubp1;Bach2;Suz12;Eva1a;Kcna2
mmu-miR-103-3p,384,47,5,0.0402052082558636,2.08821440553286,Fubp1;Bach2;Suz12;Eva1a;Kcna2
mmu-miR-433-3p,384,47,5,0.0402052082558636,2.08821440553286,Tia1;Atp5j;Cenpj;Rap1a;Prdm8
mmu-miR-122-5p,384,47,5,0.0402052082558636,2.08821440553286,Gm614;Bach2;Khdrbs1;Hnrnpu;Vamp3
mmu-miR-7031-5p,384,25,3,0.043750365290122,2.38632755601521,Glud1;Fndc9;Tspan9
mmu-miR-331-3p,384,48,5,0.0439368434015391,2.03935829425394,Vwa3b;Abhd17a;Yif1a;Rap1a;Prdm8
mmu-miR-143-3p,384,48,5,0.0439368434015391,2.03935829425394,Dynll2;Slc35a4;Ssh2;Ddx6;Kcna2
mmu-miR-145a-5p,384,48,5,0.0439368434015391,2.03935829425394,Ddc;Tmem9b;Ndufa4;Bach2;Ssh2
mmu-miR-145b,384,48,5,0.0439368434015391,2.03935829425394,Ddc;Tmem9b;Ndufa4;Bach2;Ssh2
mmu-miR-539-3p,384,48,5,0.0439368434015391,2.03935829425394,Zcchc11;Id2;C130060K24Rik;Ssh2;Ddx6
mmu-miR-381-3p,384,48,5,0.0439368434015391,2.03935829425394,Zcchc11;Id2;C130060K24Rik;Ssh2;Ddx6
mmu-miR-132-3p,384,48,5,0.0439368434015391,2.03935829425394,Timm9;Dynll2;Ssh2;Ddx6;Kcna2
mmu-miR-212-3p,384,48,5,0.0439368434015391,2.03935829425394,Timm9;Dynll2;Ssh2;Ddx6;Kcna2
mmu-miR-423-5p,384,48,5,0.0439368434015391,2.03935829425394,Ddit4;Pex16;Enc1;Cnbp;Ddx6
mmu-miR-409-5p,384,48,5,0.0439368434015391,2.03935829425394,Fnta;Khdrbs1;Usp7;Kif21b;Arid4b
mmu-miR-1950,384,15,2,0.0443631347476227,2.68907854432369,Fubp1;Hnrnpa2b1
mmu-miR-450a-2-3p,384,15,2,0.0443631347476227,2.68907854432369,Ttc25;Eef1a2
mmu-miR-29b-3p,384,49,5,0.0478783144054498,1.99272731074643,Rpl5;Bach2;Erp29;Zfp174;Arf5
mmu-miR-29c-3p,384,49,5,0.0478783144054498,1.99272731074643,Rpl5;Bach2;Erp29;Zfp174;Arf5
mmu-miR-29a-3p,384,49,5,0.0478783144054498,1.99272731074643,Rpl5;Bach2;Erp29;Zfp174;Arf5
mmu-miR-455-3p.1,384,49,5,0.0478783144054498,1.99272731074643,Ndufa2;Rtcb;Dynll2;Imp3;Cul3
mmu-miR-19b-3p,384,49,5,0.0478783144054498,1.99272731074643,Fam162a;Id2;Suz12;Rap1a;Ikzf1
mmu-miR-299a-3p,384,49,5,0.0478783144054498,1.99272731074643,Paxbp1;Prcp;March7;Ube2h;Cul3
mmu-miR-299b-3p,384,49,5,0.0478783144054498,1.99272731074643,Paxbp1;Prcp;March7;Ube2h;Cul3
mmu-miR-874-3p,384,49,5,0.0478783144054498,1.99272731074643,Tnik;A830080D01Rik;Ddx6;Gm9887;Kcna2
mmu-miR-466m-3p,384,49,5,0.0478783144054498,1.99272731074643,Rbm26;Cbll1;Hnrnpu;Runx1;Ccnt2
mmu-miR-466o-3p,384,49,5,0.0478783144054498,1.99272731074643,Rbm26;Cbll1;Hnrnpu;Runx1;Ccnt2
mmu-miR-101a-5p,384,26,3,0.0495730805536184,2.28239430010741,Khdrbs1;Rap1a;Ino80
mmu-miR-1a-3p,384,50,5,0.0520315312314787,1.94817762914005,Fubp1;Bach2;Srsf9;Hnrnpu;Ppib
mmu-miR-206-3p,384,50,5,0.0520315312314787,1.94817762914005,Fubp1;Bach2;Srsf9;Hnrnpu;Ppib
mmu-miR-199a-3p,384,50,5,0.0520315312314787,1.94817762914005,Ddit4;Cd2ap;Fubp1;Scd4;Txndc15
mmu-miR-199b-3p,384,50,5,0.0520315312314787,1.94817762914005,Ddit4;Cd2ap;Fubp1;Scd4;Txndc15
mmu-miR-6964-3p,384,16,2,0.052469917414375,2.49650347353619,Atp5j;Trpm7
mmu-miR-491-3p,384,27,3,0.0558004448445673,2.18696713094379,Mgat2;Kansl1;Hnrnpa2b1
mmu-miR-6391,384,17,2,0.0612347517128102,2.32985868845767,Son;Caprin2
mmu-miR-484,384,17,2,0.0612347517128102,2.32985868845767,Nme2;S100pbp
mmu-miR-3544-5p,384,18,2,0.0706320085030349,2.18386358889057,Eif3a;Aff4
mmu-miR-210-3p,384,30,3,0.0768626561086738,1.94320381341395,Ndufa4;Tet2;Kmt2d
mmu-miR-295-5p,384,19,2,0.0806331558918662,2.05514700747034,Zmym5;Slc22a8
mmu-miR-26a-5p,384,43,4,0.0815211736976628,1.79521674985579,Slc19a2;Tob1;Rap1a;Ssh2
