Geneset,Down_Total_DE,Down_Total_In_Set,Down_Total_DE_In_Set,Down_Pvalue,Down_Odds,Down_DEGenesInSet
mmu-miR-7052-3p,213,9,2,0.00197607556941467,9.27372040751377,Tgif1;Mrpl54
mmu-miR-7226-5p,213,9,2,0.00197607556941467,9.27372040751377,Nr4a2;Ptprj
mmu-miR-7219-5p,213,10,2,0.00276063347602429,8.11499182890221,Plxdc2;Sept7
mmu-miR-125b-2-3p,213,48,5,0.00296198401527641,3.81091421590133,Bcl6;Chsy1;Phf6;Cd28;Lyve1
mmu-miR-383-3p,213,48,5,0.00296198401527641,3.81091421590133,Zbtb10;Arsi;Tox;Celf2;Pde3a
mmu-miR-212-5p,213,49,5,0.00329226011964186,3.72393693981964,Wnt8b;Mpped2;Naa11;Lce3e;Metrnl
mmu-miR-871-5p,213,22,3,0.00381339809404088,5.14211489011311,Spry1;Ap3m2;Ptprn2
mmu-miR-504-5p,213,41,4,0.0073181974606341,3.5291521873858,Tnfaip3;Cep170;Shisa7;Nlrc3
mmu-miR-20a-3p,213,43,4,0.0089559565270068,3.34724824100599,Spry1;Kdm2b;Tox;Pvrl3
mmu-miR-497a-5p,213,45,4,0.0108308139261804,3.18308118654721,Cox6b2;Aqp11;Atxn7l2;Cdk17
mmu-miR-3110-5p,213,16,2,0.0112756216829718,4.63406709524364,Rbmx;Pknox2
mmu-miR-544-5p,213,47,4,0.0129576328505294,3.03420400806358,Dmwd;Mkrn3;Themis;Mafb
mmu-miR-874-5p,213,17,2,0.0133926722359599,4.32514039206388,N4bp3;Prdm11
mmu-miR-187-3p,213,17,2,0.0133926722359599,4.32514039206388,Bcl6;Gm9887
mmu-miR-376c-5p,213,18,2,0.0157206079795761,4.05413283108795,Adam12;Clic4
mmu-miR-376b-5p,213,18,2,0.0157206079795761,4.05413283108795,Adam12;Clic4
mmu-miR-291b-3p,213,19,2,0.0182616024589736,3.81542005989413,Rnf216;Plin2
mmu-miR-147-3p,213,20,2,0.021017015590169,3.60265813075073,Asxl3;Arsi
mmu-miR-7222-5p,213,21,2,0.0239874546614395,3.41271736911522,Nr4a3;Hoxd8
mmu-miR-130b-5p,213,37,3,0.0242580127936101,2.86817143726953,Smoc1;Zbtb10;Chrm2
mmu-miR-378d,213,22,2,0.0271728320141867,3.24165790504229,Bmf;Gpr182
mmu-miR-7053-5p,213,9,1,0.0282494697310429,4.03973552054678,Camta1
mmu-miR-3092-5p,213,9,1,0.0282494697310429,4.03973552054678,Camta1
mmu-miR-30c-2-3p,213,9,1,0.0282494697310429,4.03973552054678,Kdm2b
mmu-miR-6958-5p,213,9,1,0.0282494697310429,4.03973552054678,Kdm2b
mmu-miR-30c-1-3p,213,9,1,0.0282494697310429,4.03973552054678,Kdm2b
mmu-miR-21a-3p,213,23,2,0.0305724195581161,3.08690076508239,Hspa4l;Cdk17
mmu-miR-188-3p,213,24,2,0.0341849002690119,2.94621331634272,Taf1d;Trpv1
mmu-miR-127-3p,213,24,2,0.0341849002690119,2.94621331634272,Chst15;Sept7
mmu-miR-1249-3p,213,10,1,0.0346216787947976,3.59043425888864,Prdm11
mmu-miR-6925-5p,213,10,1,0.0346216787947976,3.59043425888864,Rbmx
mmu-miR-27a-5p,213,10,1,0.0346216787947976,3.59043425888864,Gsdma3
mmu-miR-6997-3p,213,10,1,0.0346216787947976,3.59043425888864,Prdm11
mmu-miR-378b,213,10,1,0.0346216787947976,3.59043425888864,Bhlhe41
mmu-miR-138-2-3p,213,10,1,0.0346216787947976,3.59043425888864,Trim24
mmu-miR-743b-5p,213,10,1,0.0346216787947976,3.59043425888864,Taf1d
mmu-miR-6948-5p,213,10,1,0.0346216787947976,3.59043425888864,Taf1d
mmu-miR-204-3p,213,42,3,0.0366292079628007,2.49861065223663,Slc43a1;Dusp4;Palm
mmu-miR-7684-5p,213,42,3,0.0366292079628007,2.49861065223663,Slc43a1;Dusp4;Palm
mmu-miR-450a-5p,213,11,1,0.0414904561672871,3.23108170125839,Slc43a1
mmu-miR-27b-5p,213,11,1,0.0414904561672871,3.23108170125839,Agl
mmu-miR-5620-3p,213,11,1,0.0414904561672871,3.23108170125839,Celf2
mmu-miR-26a-1-3p,213,11,1,0.0414904561672871,3.23108170125839,Ube2v1
mmu-miR-452-3p,213,45,3,0.0455106076940324,2.31931016220954,Gadd45b;Rasgef1b;Zic1
