Geneset,All_Total_DE,All_Total_In_Set,All_Total_DE_In_Set,All_Pvalue,All_Odds,All_DEGenesInSet
mmu-miR-501-5p,1021,9,5,0.000505838747851436,7.43831471374939,Plxnb1;Dnajc15;Sephs1;Kif1c;Lpin1
mmu-miR-1199-5p,1021,12,6,0.000520307214506861,5.9562158444737,Entpd5;Slfn5;Gpr171;Rtn4rl1;Optc;Cdk17
mmu-miR-6972-5p,1021,10,5,0.00111030399522799,5.95133922588461,Ccne1;Treml2;Cd226;Grap2;Immt
mmu-miR-3475-3p,1021,10,5,0.00111030399522799,5.95133922588461,Ccne1;Treml2;Cd226;Grap2;Immt
mmu-miR-203-3p.2,1021,47,14,0.00179406146104618,2.53613508554593,Dusp5;Cited2;Tmem194b;Sptssa;D6Wsu163e;Stag2;Pknox2;Dis3;Hspe1;Slc7a9;Cse1l;Gm7120;Xrn2;Pde4d
mmu-miR-133a-3p.1,1021,49,14,0.00284213169343238,2.39046766732002,Appl2;Tagln2;Slbp;Dusp1;Eif4b;Fkbp2;Rqcd1;Slc50a1;Aqp3;Fgf1;Sec11c;Rcl1;Prex1;Gm7120
mmu-miR-291b-3p,1021,19,7,0.00314680722031585,3.47496951310458,Rnf216;Plin2;Ppwd1;Ube3a;Csnk1a1;Guf1;Haus6
mmu-miR-544-3p,1021,45,13,0.00329264870366474,2.42655635423131,Clspn;Spry1;Kdm2b;Cops2;Slc39a10;Stag2;Dis3;Immt;Ndufb9;Echdc1;Guf1;Acsm5;Gucy2c
mmu-miR-223-3p,1021,47,13,0.0051043701029656,2.28314890778244,Treml2;Rras2;Hist1h1a;Pkp4;Hsp90b1;Armc1;Eva1a;Srpk2;Cdk17;Purb;Dusp2;Rnf34;Pde4d
mmu-miR-1251-5p,1021,48,13,0.00627213248479107,2.21756504600284,Ccnd2;Etv5;Kpna3;Cenpi;Hist1h1c;Spns3;Pepd;Stx11;Purb;Naa50;Pla2g16;Gm7120;Htra2
