Geneset,Down_Total_DE,Down_Total_In_Set,Down_Total_DE_In_Set,Down_Pvalue,Down_Odds,Down_DEGenesInSet
mmu-miR-126a-3p.2,614,39,10,0.000337254814899732,3.67092462361287,Slc7a11;Tax1bp1;Lrrc1;Pik3r1;Psd3;Tom1l1;Tead1;Adamts9;Cldn22;Smek1
mmu-miR-376c-5p,614,18,6,0.000486870668256681,5.30111247416491,Adam12;Clic4;Eif4e3;Pde10a;Myo18a;Ift88
mmu-miR-376b-5p,614,18,6,0.000486870668256681,5.30111247416491,Adam12;Clic4;Eif4e3;Pde10a;Myo18a;Ift88
mmu-miR-6905-5p,614,16,5,0.00156445108108326,4.8122441782462,Tcf12;Pten;Luc7l3;Nrp1;Ncor1
mmu-miR-1231-5p,614,16,5,0.00156445108108326,4.8122441782462,Tcf12;Pten;Luc7l3;Nrp1;Ncor1
mmu-miR-6387,614,23,6,0.00255514675793463,3.73943395471109,Nfatc3;Mtss1;Ddx3x;Slc38a2;Ppp2r5a;Tnrc6b
mmu-miR-384-3p,614,49,10,0.00263821662575179,2.72567134865728,Dck;Nav2;Msh6;Anp32e;Mospd1;Chmp5;Auh;Vps26a;Cenpq;Usp15
mmu-miR-322-3p,614,32,7,0.00495426244006786,2.96786944648287,Marcks;Fbxw7;Zfand4;Pik3ca;Clasp1;Tnrc6b;Rc3h2
mmu-miR-221-5p,614,26,6,0.00545343094551642,3.17730016061847,Tapt1;Trp53i11;Rragd;Usp3;Ralgps2;Snai1
mmu-miR-16-1-3p,614,33,7,0.00605414693473485,2.85346724994851,Klf3;Dcaf6;Ktn1;Clvs1;Tead1;Pbx3;Sdpr
mmu-miR-146a-5p,614,47,9,0.00610969153027428,2.51396863861958,Tmem120b;Usp3;Slamf1;Tdrkh;B3gnt5;Ccdc117;Gm10521;Vasn;Hormad1
mmu-miR-146b-5p,614,47,9,0.00610969153027428,2.51396863861958,Tmem120b;Usp3;Slamf1;Tdrkh;B3gnt5;Ccdc117;Gm10521;Vasn;Hormad1
mmu-miR-24-1-5p,614,15,4,0.00696767809428453,3.84351162824986,Cers6;Bptf;5830462I19Rik;Fmr1
mmu-miR-24-2-5p,614,15,4,0.00696767809428453,3.84351162824986,Cers6;Bptf;5830462I19Rik;Fmr1
mmu-miR-202-3p,614,21,5,0.0072869105361816,3.30626137756094,Gramd3;Mob4;Zfp644;Senp2;Spon2
mmu-miR-743b-5p,614,10,3,0.00771309579658324,4.5254060111435,Taf1d;Ccdc15;Cd46
mmu-miR-6948-5p,614,10,3,0.00771309579658324,4.5254060111435,Taf1d;Ccdc15;Cd46
mmu-miR-106a-3p,614,49,9,0.00828739994100229,2.38764398985382,Arl5c;Angptl2;Cnot2;Fgfr1op;Fkbp5;Ireb2;Prrc2c;5830462I19Rik;Smek1
mmu-miR-17-3p,614,49,9,0.00828739994100229,2.38764398985382,Arl5c;Angptl2;Cnot2;Fgfr1op;Fkbp5;Ireb2;Prrc2c;5830462I19Rik;Smek1
mmu-miR-20b-3p,614,49,9,0.00828739994100229,2.38764398985382,Arl5c;Angptl2;Cnot2;Fgfr1op;Fkbp5;Ireb2;Prrc2c;5830462I19Rik;Smek1
mmu-miR-7038-3p,614,11,3,0.0112996367081128,3.95877417976414,Tcf12;Mef2a;Xrn1
mmu-miR-150-3p,614,11,3,0.0112996367081128,3.95877417976414,Arhgap24;Dyrk1b;Emc3
mmu-miR-31-3p,614,11,3,0.0112996367081128,3.95877417976414,Esrp2;Nfia;Klf6
mmu-miR-6335,614,23,5,0.0116804377536306,2.93790145155432,Zfp644;Ythdc1;Zcchc24;Fmr1;Trps1
mmu-miR-338-5p,614,30,6,0.0124608678710423,2.64624773442495,Cdk17;Ppp6r3;Bahcc1;Cramp1l;Sp2;Hcn1
mmu-miR-129-5p,614,45,8,0.0136742986068115,2.29163559408064,Cdc42ep3;Sh3kbp1;Ddx6;Vps26a;Cldn22;Cntnap5c;Usp15;Ttc25
mmu-miR-592-5p,614,45,8,0.0136742986068115,2.29163559408064,Tcf12;Angptl2;Sass6;Syt14;Uvrag;Vps13d;Cdv3;Rock1
mmu-miR-291a-3p,614,46,8,0.0157348326520522,2.23091772976012,Ostm1;Tax1bp1;Txnip;Mgat5;Dcaf6;Mbd2;Plag1;Wdr45
mmu-miR-295-3p,614,46,8,0.0157348326520522,2.23091772976012,Ostm1;Tax1bp1;Txnip;Mgat5;Dcaf6;Mbd2;Plag1;Wdr45
mmu-miR-1199-5p,614,12,3,0.0158052795003186,3.51887846433971,Dgke;Entpd5;Cdk17
mmu-miR-1912-3p,614,32,6,0.0177161841796719,2.44199338646175,Luc7l3;Pptc7;Bnip3;Zfx;Pbx3;Tox3
mmu-miR-294-3p,614,47,8,0.0180144713387891,2.17355510185897,Ostm1;Tax1bp1;Txnip;Mgat5;Dcaf6;Mbd2;Plag1;Wdr45
mmu-miR-142a-3p.1,614,47,8,0.0180144713387891,2.17355510185897,Arntl;Marcks;Dirc2;Mob4;Strn3;Stam;AW549877;Fam114a1
mmu-miR-291b-3p,614,19,4,0.0201910927644682,2.81723594803728,Rnf216;Arhgap24;Plin2;Cdc37l1
mmu-miR-448-3p,614,48,8,0.020525232712309,2.11883865052161,Arntl;Prkcb;Tax1bp1;Sh3kbp1;Lrrc57;Phf3;Dtx3;Usp15
mmu-miR-539-3p,614,48,8,0.020525232712309,2.11883865052161,Rsrp1;Cnot2;Fam117a;Slamf1;Fam107b;Srsf5;Ddx6;Usp15
mmu-miR-381-3p,614,48,8,0.020525232712309,2.11883865052161,Rsrp1;Cnot2;Fam117a;Slamf1;Fam107b;Srsf5;Ddx6;Usp15
mmu-miR-6344,614,48,8,0.020525232712309,2.11883865052161,Mettl8;Setd7;Pik3ca;Nrp1;Dennd6a;Sp2;Acan;Gjc1
mmu-miR-652-3p,614,13,3,0.0212939600304245,3.1666106702982,Bcl6;Vwa3b;Plag1
mmu-miR-7035-5p,614,13,3,0.0212939600304245,3.1666106702982,Nav2;Pip4k2a;Rreb1
mmu-miR-3108-5p,614,13,3,0.0212939600304245,3.1666106702982,Sass6;Nfia;Ubn2
mmu-miR-802-5p,614,49,8,0.0232787450858529,2.06685460478742,Rbm6;D1Ertd622e;Khdrbs1;Glul;Sdc4;Atp6ap2;Supt20;Hnf1b
mmu-miR-103-1-5p,614,49,8,0.0232787450858529,2.06685460478742,Tax1bp1;Mbnl2;Luc7l3;Idh2;Kdm5a;Wdfy2;Ccdc88a;Gm6086
mmu-miR-411-5p,614,49,8,0.0232787450858529,2.06685460478742,Vamp1;Calml4;Zc3h12b;Rbmx;Rbm39;Prpf39;Bnip3;D16Ertd472e
mmu-miR-6969-5p,614,14,3,0.0278129145495857,2.87826332834024,Slc7a11;Brwd3;Fmr1
mmu-miR-149-5p,614,43,7,0.0294178264985702,2.05788977229615,Nav2;Fam109b;Plag1;Rsbn1l;Cnnm1;Crtc2;Hnf1b
mmu-miR-6972-3p,614,15,3,0.0353930005333315,2.63816591103859,Kctd2;Sec62;Tctn1
mmu-miR-7226-5p,614,9,2,0.0367429453513615,3.01253033634951,Ptprj;Rc3h2
mmu-miR-501-5p,614,9,2,0.0367429453513615,3.01253033634951,Dnajc15;Ppp6r3
mmu-miR-497a-5p,614,45,7,0.0375778536200818,1.94904117595964,Aqp11;Cdk17;Rbm6;Mob4;Cox6b2;Plag1;Usp15
mmu-miR-409-3p,614,45,7,0.0375778536200818,1.94904117595964,Syt13;Msh6;Luc7l3;Tom1l1;Akirin1;Polk;Hormad1
mmu-miR-339-5p,614,46,7,0.0421763843501934,1.8988251718578,Ostm1;Nck2;Egln3;Pak6;Dnajc7;Pcyt1a;Ldlrad1
mmu-miR-505-3p.1,614,46,7,0.0421763843501934,1.8988251718578,Mier1;Nck2;Zc3h12b;Ldoc1;Ppp1r21;AI846148;Fmr1
mmu-miR-505-3p.2,614,46,7,0.0421763843501934,1.8988251718578,Arntl;Tax1bp1;Mxi1;Aftph;Socs3;Ino80c;Prss41
mmu-miR-302b-3p,614,46,7,0.0421763843501934,1.8988251718578,Ostm1;Tax1bp1;Txnip;Mgat5;Dcaf6;Plag1;Wdr45
mmu-miR-324-5p,614,46,7,0.0421763843501934,1.8988251718578,Mafb;Klf7;Luc7l3;Wdfy2;Nipbl;Zfx;Cuedc2
mmu-miR-7225-3p,614,23,4,0.0438661931867256,2.22291224130662,Dgke;Asun;Gcnt7;Ccnl1
mmu-miR-302a-3p,614,47,7,0.0471326741986865,1.85092697577816,Ostm1;Tax1bp1;Txnip;Mgat5;Dcaf6;Plag1;Wdr45
mmu-miR-302d-3p,614,47,7,0.0471326741986865,1.85092697577816,Ostm1;Tax1bp1;Txnip;Mgat5;Dcaf6;Plag1;Wdr45
mmu-miR-152-3p,614,47,7,0.0471326741986865,1.85092697577816,Ppp1r9b;Txnip;D1Ertd622e;Mgat5;Ddx6;Stam;Ypel3
mmu-miR-148a-3p,614,47,7,0.0471326741986865,1.85092697577816,Ppp1r9b;Txnip;D1Ertd622e;Mgat5;Ddx6;Stam;Ypel3
mmu-miR-148b-3p,614,47,7,0.0471326741986865,1.85092697577816,Ppp1r9b;Txnip;D1Ertd622e;Mgat5;Ddx6;Stam;Ypel3
mmu-miR-181b-2-3p,614,39,6,0.0479504401129367,1.92208803220865,Xbp1;Pde5a;Stx7;Ttc33;Slc30a9;Cplx3
mmu-miR-181b-1-3p,614,39,6,0.0479504401129367,1.92208803220865,Xbp1;Pde5a;Stx7;Ttc33;Slc30a9;Cplx3
mmu-miR-6925-5p,614,10,2,0.0491843094462665,2.63548955649426,Rbmx;Arid1b
mmu-miR-6997-3p,614,10,2,0.0491843094462665,2.63548955649426,Gse1;Rad52
mmu-miR-6715-3p,614,10,2,0.0491843094462665,2.63548955649426,Akirin1;Cdkn3
mmu-miR-138-2-3p,614,10,2,0.0491843094462665,2.63548955649426,Trim24;Cep57l1
mmu-miR-7219-5p,614,10,2,0.0491843094462665,2.63548955649426,Plxdc2;Slmap
mmu-miR-470-5p,614,10,2,0.0491843094462665,2.63548955649426,Pou6f1;Rps6kb2
mmu-miR-188-3p,614,24,4,0.0516046780605737,2.11150259667661,Taf1d;Il17ra;Senp2;Zbtb6
mmu-miR-496a-3p.1,614,48,7,0.0524541624959621,1.80556831916654,Cnot2;Parp6;Slamf1;Gfra1;Stam;Mpzl2;Arl3
mmu-miR-302a-5p,614,17,3,0.0537828465021598,2.2606794387619,Pde5a;D1Ertd622e;Grin2a
mmu-miR-6345,614,17,3,0.0537828465021598,2.2606794387619,Taf1d;Nfia;Phf20l1
mmu-miR-6357,614,17,3,0.0537828465021598,2.2606794387619,Taf1d;Nfia;Phf20l1
mmu-miR-346-5p,614,49,7,0.0581469268686661,1.76231203060398,Bcl6;Mef2a;Ppp1r9b;Rbm39;Zfc3h1;Wrn;Cdkn3
mmu-miR-350-3p,614,49,7,0.0581469268686661,1.76231203060398,Tceb3;Cdk17;Klhl24;Hspa4l;Dennd6a;Ttc33;Cenpq
mmu-miR-21c,614,49,7,0.0581469268686661,1.76231203060398,Klf3;Arhgap24;Gramd3;Glis2;Fbxo28;Plag1;Pbrm1
mmu-miR-19a-3p,614,49,7,0.0581469268686661,1.76231203060398,Aftph;Zc3h12b;Ddx6;Tgif1;Ldoc1;Evi5l;Fam114a1
mmu-miR-130b-3p,614,49,7,0.0581469268686661,1.76231203060398,Lonrf1;Rab5a;Tbc1d8;Psap;Ulk2;Ddx6;Cntnap5c
mmu-miR-301a-3p,614,49,7,0.0581469268686661,1.76231203060398,Lonrf1;Tax1bp1;Rab5a;Tbc1d8;Psap;Ddx6;Cntnap5c
mmu-miR-301b-3p,614,49,7,0.0581469268686661,1.76231203060398,Lonrf1;Tax1bp1;Rab5a;Tbc1d8;Psap;Ddx6;Cntnap5c
mmu-miR-202-5p,614,49,7,0.0581469268686661,1.76231203060398,Fmnl2;Lbr;Cnot2;Anp32e;Plag1;Usp15;Bag3
mmu-miR-150-5p,614,49,7,0.0581469268686661,1.76231203060398,Myb;Tax1bp1;Mgat5;Stx5a;Gdpd1;Ttc25;Gdi1
mmu-miR-466m-3p,614,49,7,0.0581469268686661,1.76231203060398,Bcl6;Cnot2;Setd7;Ppp1r9b;D1Ertd622e;Ccnt2;Senp7
mmu-miR-466o-3p,614,49,7,0.0581469268686661,1.76231203060398,Bcl6;Cnot2;Setd7;Ppp1r9b;D1Ertd622e;Ccnt2;Senp7
mmu-miR-7031-5p,614,25,4,0.0600888056267054,2.01068438563468,Rnf157;Ptms;Fndc9;Mtmr14
mmu-miR-450a-5p,614,11,2,0.0633910617230741,2.342275626925,Slc43a1;Khdrbs1
mmu-miR-540-3p,614,11,2,0.0633910617230741,2.342275626925,Nfam1;Dsg1c
mmu-miR-27b-5p,614,11,2,0.0633910617230741,2.342275626925,Cnot6;Agl
