Geneset,Up_Total_DE,Up_Total_In_Set,Up_Total_DE_In_Set,Up_Pvalue,Up_Odds,Up_DEGenesInSet
miR-182,1020,803,92,0.543169863810824,0.979527395251971,Chl1;St3gal2;F13a1;Sypl;Pygo2;Cited2;Tes;Atp8a1;Sgms1;Tob1;Xbp1;L1cam;Bcat2;Dock4;Mtss1;Tsnax;Snx17;Tmem50b;Rgs2;Sh2d1a;Ppp1r11;Yaf2;Arhgap29;B3gnt2;Ppp1r13b;Ajuba;Map1lc3b;Chmp1b;Morf4l2;Tmem115;Arhgap31;Clptm1l;Pbx2;Fam222b;Fbxw11;Pdia4;Rab6b;Vamp3;Ctdspl;Prlr;Igf1r;Fnta;Slc39a9;Rnf139;Smad1;Acvr1c;Atxn1;Sav1;Zfp280b;Epas1;Rab19;Slc35a1;D17Wsu92e;Etv3;Tox;Hspa13;Egln1;Daam1;Trp53inp2;Gpr155;Abhd13;Zhx2;Ip6k1;Zer1;Ccdc71l;Fbxo33;Trp53inp1;Ppp1r2;Ndrg1;Wdr82;Ccnj;Acer2;Rac1;Prkce;Phospho2;Nup50;Dhcr24;Camkk2;Pex5;Gm17296;Dgcr2;Dcaf10;Irf2bpl;Celf1;Fam134b;Cdc37;Rprd1b;Vps26b;Fam53c;Pi4k2a;Kctd7;Tcf7l2
miR-384/384-3p,1020,155,17,0.543604462329294,0.933185002737754,Sytl2;Gpr83;Cd28;Cited2;Dynll2;Chst2;Nav2;Trps1;Btg1;Hs3st3b1;Limd2;Atxn1;Abcg1;Arfip2;Gskip;Sh3bgrl2;Lnx2
miR-202-3p,1020,597,68,0.549251911770998,0.973130034485512,Irf4;Dusp1;Trib1;Pygo2;Plxnd1;Tgfbr3;Chn2;St6gal1;Ddx19a;Cd200r1;Klhl6;Map4k3;Ddx19b;Ints12;Cap2;Spcs3;Adamts3;Adrb2;Crem;Atxn7l3b;Lrig1;Yaf2;Kctd21;Gdpd1;Adipor2;Sema4f;Nrp2;Leprotl1;Tmem65;Dusp7;Pbx2;Gns;Vamp3;Poglut1;Igf1r;Rnf139;Acvr1c;Map3k1;Atxn1;Gpatch3;Mxd1;Rbms2;Egln2;Xkr8;Vav3;Lbh;Nkiras2;Xk;Surf4;Abhd13;Mvb12b;Slc35d2;Map3k3;Ankfy1;Btg2;Kcna1;Arid3a;Ccdc71l;Trib2;Ccnj;Pnp;Bach1;Dtx2;March9;Itga8;Dst;Slc9a9;9930012K11Rik
miR-383,1020,104,11,0.560123265845864,0.895941064102739,Runx1;Dpysl2;Ptpre;Zfp706;Cnih1;Stau2;Acvr1b;Gtdc1;Epas1;Gfer;Sla
miR-33ab/33-5p,1020,245,27,0.573991680434048,0.937690741780064,St3gal2;Dusp6;Chn2;Pde4d;Adamts3;Ptgfrn;Rap2a;Ets2;Zfp281;Morf4l2;Ttc28;Ncoa3;Acadsb;Hmgcr;Ick;Ets1;Map3k3;Kcna1;Mllt3;S1pr1;Bcl11b;Cpt1a;Car8;Hoxc10;Eef1a1;Oaf;Pi4k2a
miR-299/299-3p/3563-3p,1020,61,6,0.576629714819335,0.826397655930028,Rgs2;Chst2;Ncoa3;Fbxo33;Cnnm4;Mapkbp1
miR-194,1020,246,27,0.583126734199219,0.933284172872168,Nrp1;Spcs2;Rap2b;Trps1;Pip4k2b;Rab6b;Tmed9;Igf1r;Stat5b;Daam1;Trp53inp2;Tor1b;Ache;Bckdha;Trib2;3830406C13Rik;Got2;Tbc1d30;Glis3;Hmg20a;Tmem109;Heatr5a;Adck3;Ptpn12;1700025G04Rik;Tjap1;Tcf7l2
miR-431,1020,99,10,0.613710847729094,0.850750448777619,Nsg2;Chst2;Zbed5;Opn3;Daam1;Ccdc71l;Epb41l1;Ptprf;Eif4h;Susd6
miR-200bc/429/548a,1020,756,85,0.615256544948539,0.957183052896492,St3gal2;Oxr1;Dusp1;Shc1;Cited2;Inpp4a;Aim1;Tsc22d1;Map4k3;Tob1;Mmgt2;Scd2;Tmem164;Dock4;Gpr146;Adamts3;Adrb2;Kdm4a;Chst2;Lrig1;B3gnt2;Ppm1f;Mxd4;Bag5;Nck2;Btf3l4;Ipo8;Adipor2;Rnf5;Rap2c;Nrp2;Trps1;Pip4k2b;Sptssa;Tmcc1;Nudt4;Ptbp1;Lats2;Fbxw11;Aplp2;Kctd10;Rps6ka2;Tbc1d22b;Edc3;Plekhm3;Ddit4;Cbx4;Amfr;Map3k1;Atxn1;Xkr8;Sec23a;Ick;Srf;Mapk7;Ets1;Hspa13;Egln1;Kif13a;Surf4;Nrbp1;Ip6k1;Lfng;Sgcb;Rtf1;Fbxo33;Arih2;Wdr82;Bcl11b;Eif2b5;Ccnj;Rac1;Ppp4r1;Heatr5a;Fosb;Gatsl2;Zcchc24;Ranbp10;Cops8;Pi4kb;Dcaf5;Hs2st1;Actr1a;Ptpn12;Cdon
miR-33a-3p/365/365-3p,1020,188,20,0.616427840719823,0.900944848947586,Oxr1;Mylip;Dock4;Atxn7l3b;Rab1b;Tmcc1;Tcp11l2;Anks1;Mxi1;Eefsec;Tbc1d32;Epas1;Ets1;Galnt4;Entpd7;Csk;Btg2;Plekhb2;Bcl11b;Itga8
miR-149,1020,241,26,0.617195316103785,0.915000576532273,Enc1;Dbp;Adamts3;Ext1;Tmem50b;Mlec;Cd47;Ppm1f;Cln6;Nav2;Nrp2;Pip4k2b;Tmem65;Fam222b;Slc16a10;Mcrs1;Tbc1d22b;D17H6S53E;Ubtf;Epb41l1;Poldip2;Bbc3;Pea15a;Rnf24;Zfand3;Bcl2l11
miR-494,1020,313,34,0.630452838792931,0.921635403805693,Nsg2;Enc1;Sgms1;Mylip;Dpysl2;Lmo4;Ptpre;Kbtbd7;Zfp281;Adipor2;Morf4l2;Clptm1l;Pip4k2b;Hs3st3b1;Lancl2;Igf1r;Slc39a9;Acvr1c;Atp10a;Impa1;Wnt3;Xk;Galnt7;Rtf1;Fbxo33;Wdr82;Bach1;Bbc3;Tmem248;Irf2bpl;Ranbp10;Camk2d;Vps26b;Bcl2l11
miR-411,1020,46,4,0.634284458850011,0.721246351595135,P2rx7;Adamts3;Map3k1;Camkk2
miR-210,1020,18,1,0.63732248368545,0.445622370322505,Iscu
miR-378/422a/378bcdefhi,1020,92,9,0.641291870956454,0.8208499897297,Rasgrp4;Kbtbd7;Arf2;Igf1r;Crat;Ranbp10;1700025G04Rik;Plagl2;Kctd7
miR-154/872,1020,83,8,0.642121256669696,0.807515599196452,Aqp9;Sbf2;Rnf11;Gnb1;Exoc6b;Tada1;Cdca4;Plagl2
miR-342-3p,1020,173,18,0.644412930796814,0.878604211185955,Lrp8;Pak1;Aamp;Bcl2l1;Arf2;Prmt6;Hcfc1r1;Wwp2;Edc3;Mrfap1;Gpr153;Csk;Fbxo33;Homer2;Dgcr2;Stk40;Fam53c;Spryd3
miR-132/212/212-3p,1020,262,28,0.646134731127976,0.904905722450098,Gltscr1l;Dynll2;Tsnax;Rap2b;Zbed5;Mepce;Fbxw11;Rab6b;Arhgef11;Eif4a2;Gtdc1;Zbtb34;Med28;Atxn1;D17Wsu92e;Daam1;Arhgef10;Btg2;Ccdc71l;Trib2;Kdm5b;Gnb1;Pea15a;Rassf3;Tbc1d30;Rnf24;Tjap1;Tcf7l2
miR-134/3118,1020,84,8,0.656583037164831,0.796783255646993,Itgb1;Suds3;Zbtb5;Lrrc28;Btg2;Stk40;Zmat5;Cdon
miR-433,1020,201,21,0.656595847015075,0.88240289316465,Chl1;Gata3;Ddx19a;Sft2d2;Rraga;Pccb;Mn1;Tmem50a;Cycs;Zdhhc7;Hs3st3b1;Poglut1;Mxi1;Ssbp2;Ypel5;Zmiz1;3830406C13Rik;Scn1b;Dcaf10;Rnf24;Stk40
miR-129-5p/129ab-5p,1020,317,34,0.66110270781565,0.908117557672784,Dusp10;Oxr1;Runx1;Sgms1;Cstf2t;Rpia;Mn1;Zfp281;Etv6;Zfp608;Tmem65;Tmcc1;Hs3st3b1;Lancl2;Ube2o;Lmna;Cbx4;Tgif2;Tox;Stat5b;Ets1;Prdm5;Rps6ka5;Trp53inp1;Bcl11b;Prkce;Hoxc10;Tbc1d30;Sec61a1;Gnaq;Rnf24;Stk40;Jade1;Banp
miR-221/222/222ab/1928,1020,264,28,0.662676977612869,0.896995472207084,Cd4;Itgb3;Mylip;Tsc22d3;Ets2;Zbed5;Trps1;Socs1;Tmcc1;Fam222b;Tbc1d22b;Ddit4;Atxn1;Cdkn1b;Camk1d;Etv3;Tox;Ets1;Btg2;Kcna1;Trp53inp1;Bbc3;Fam53b;Dnajc14;Plekha2;Cpped1;Bcl2l11;Tcf7l2
miR-139-5p,1020,223,23,0.69316622537798,0.869290789621555,Itm2c;Pde4d;Tmcc3;Tmcc1;Fam222b;Anks1;Aplp2;Llgl1;Ube2e3;Igf1r;Zbtb34;Atxn1;Ets1;Tm9sf4;Galnt7;Bbc3;Gnb1;Rab11b;Clns1a;Zfand3;Slc25a3;Hs2st1;Pi4k2a
miR-217,1020,207,21,0.710462752393952,0.853311119586133,Chn2;Dock4;Pgrmc2;Yaf2;Ppm1f;Etv6;Stau2;Trps1;Fbxw11;Kctd10;Foxo4;Tmed9;Prlr;Eif4a2;Mxi1;Wnt3;Rtf1;9530068E07Rik;Ubl3;Gatsl2;Tcf7l2
miR-186,1020,478,51,0.726677632632211,0.900881230920503,Irf4;Nrp1;Tob1;Pde4d;P2rx7;Tmem35;Ctsb;Ext1;Hyou1;Rap2a;Rhbdf2;Nck2;Rnf11;Zfp608;Arf2;Trps1;Dusp7;Aplp2;Hexim1;Kif3c;Gtdc1;Galc;Ncoa3;Igf1r;Igfbpl1;Tmbim6;Gzf1;Srf;Etv3;Kctd3;Kif13a;Zfp710;Kcna1;Mllt3;Arap2;Eif4e;Fbxo33;Icmt;Cldn1;Bcl11b;Ficd;Asb7;Bach1;Apbb2;Rab11b;Exoc8;Mcfd2;Fam104a;Zfand3;Celf1;Sertad2
miR-300/381/539-3p,1020,622,67,0.73710868476653,0.909688924223604,Irf4;Id2;Itm2c;Gltscr1l;Tbc1d4;Smo;Fkbp1a;Zbtb22;Adamts3;Zmynd8;Lmo4;Sbf2;Ptpre;Cyfip1;B3gnt2;Ets2;Jup;Btf3l4;Zfp319;Mapre2;Rap2c;Nrp2;Elovl7;Ube2e2;Hbp1;Ptms;Nudt4;Unc119b;Rab6b;Gtdc1;Igf1r;Cd44;Chtop;Ctnnb1;Hmgcr;Ccar2;Ick;Ets1;Map2k3;Zmiz1;Pdha1;Arap2;Epb41l1;Ppp1r2;Bcl11b;Gdap2;Tmem168;Cpne2;Prkce;Rab11b;Syf2;Dtwd2;Tmem259;Ubl3;Homer2;Dcaf10;Zcchc24;Rnf24;Zfand3;Cnnm4;Stk40;Sgtb;Rprd1b;Bcl2l11;4833439L19Rik;Mfsd14b;Osbpl3
miR-19ab,1020,808,88,0.739045836232176,0.920113555124202,Zbtb7b;Chl1;Tmem64;Id2;Etv5;Enc1;Stk39;Fam102a;Mylip;Dock4;Klf10;Snx17;Rab33b;Sbf2;Mn1;Mlec;Lrig1;Rap2b;Tmem9b;Btf3l4;Rnf11;Mapre2;Adipor2;Rap2c;Raph1;Slc9a6;Nrp2;Abhd17c;Trps1;Socs1;Otud1;Cd69;Tmem65;Dusp7;Hbp1;Btg1;Vamp3;St8sia4;St3gal5;Zdhhc7;Eif4a2;Plekhm3;Ccdc126;Eogt;Pon2;Limd2;Atxn1;Tmbim6;Acadsb;Rnf145;Atp10a;Sec22b;Fam20b;Lbh;Wnt3;Ccm2;Ndfip2;Tor1b;Nrbp1;Zer1;Tnf;Sgcb;Pnrc1;Arap2;Arih2;Trp53inp1;S1pr1;Ficd;Acer2;Prr5l;Asb7;Tesk2;Pea15a;Car8;Tmem63b;Scn1b;Ubl3;Gskip;Npas2;Fosb;Gatsl2;Fam104a;Gnaq;Slc25a20;Gucd1;Jade1;Bcl2l11;Spryd3
miR-27abc/27a-3p,1020,888,97,0.741990162797946,0.922746440688113,Irf4;Gata3;Sp6;Runx1;Cd28;Plxnd1;Enc1;Tgfbr3;Tbc1d4;Stk39;Fam102a;Sgms1;Rit1;Tmub1;Eid1;Dynll2;Serp1;Ppp4c;Sbf2;Atxn10;Crem;Chst2;Hyou1;Rap2b;Nfkbid;Tmem9b;Rhbdf2;Nav2;Icos;Zfp608;Nrp2;Nabp1;Abhd17c;Rassf5;Ctdsp2;Rpn1;Ece2;Mepce;Gpam;Tmcc1;Fam222b;Anks1;Gns;Slc27a4;Btg1;Sepn1;Efna4;Abcb9;Poglut1;Gys1;Zbtb34;Rpn2;Slc39a11;Rnf139;Acvr1c;Camk1d;Tmbim6;Arhgef6;Ccdc71;Vav3;Lbh;Tox;Daam1;Ccm2;Rps6ka5;Btg2;Snx12;Mapkapk3;Galnt7;Epb41l1;Fbxo33;Csrnp1;Slc25a44;Ccnj;1110004F10Rik;Urgcp;Bbc3;Rassf3;Tmem248;Coa7;Fosb;Susd6;Mtmr4;Fam104a;Zcchc24;Sh3bgrl2;Zfand3;Zfp143;Tada1;Camk2d;Stk40;Fbxo46;Vps26b;Sertad2;Oaf;1700025G04Rik;Plagl2
miR-23abc/23b-3p,1020,724,78,0.757987059464077,0.908811345009616,Tmem64;Il6ra;Trib1;Enc1;Tgfbr3;Adi1;Ptger4;Tor2a;Mtss1;Nrgn;Lamp1;Kdm4a;Smad3;Spcs2;Chst2;Atxn7l3b;Lrig1;Rap2b;Ppp1r13b;Ipo8;Mapre2;Frat1;Arhgap31;Lman2;Stau2;Pip4k2b;Fam222b;Timm8b;Atp6v1b2;Pdia6;Uqcrfs1;Hexim1;Foxo4;Sumf1;Prlr;Ube2o;Zbtb34;Acvr1c;Map3k1;Atxn1;Ssbp2;Epas1;Egln2;Sec22b;Sec23a;B4gat1;Triobp;Tox;Stat5b;Tusc2;Ccm2;Ifngr2;Ndfip2;Ndufa3;Atmin;Csrnp2;Flnb;Ube2z;Rtf1;Snrpc;Gbas;Prkce;Golph3l;Map3k5;Sys1;Nup50;Otub1;Plekhf2;Tbc1d30;Tmem109;Bet1;Gprc5b;Fosb;Mcfd2;Lrp5;9930012K11Rik;Atp6v1e1;Jade1
miR-15abc/16/16abc/195/322/424/497/1907,1020,884,96,0.761393858163626,0.916109224021764,Sypl;Cd28;Il10ra;Tgfbr3;Fkbp1a;Atf6;Wsb2;Ddx19b;Adamts3;Adrb2;Kcnn4;Extl3;Tmem55a;Litaf;Smad3;Atxn7l3b;Lrig1;Tuba1a;Sumo3;Slc2a3;Bag5;Rap2c;Slc9a6;Nrp2;Vamp8;Rassf5;Map2k1;Tmcc1;Nudt4;Isoc1;Lats2;Anks1;Unc119b;Swap70;Pdia6;Ctdspl;Hs3st3b1;Stradb;Tarbp2;Igf1r;Zbtb34;Tpt1;Cbx4;Limd2;Tgif2;Gpr153;Egln2;Etv3;Tmem154;Map2k3;Entpd7;Atg4b;Ezh1;Slc4a8;Def8;Ppp2r1a;Lsm14b;Map3k3;Zer1;Btg2;Atmin;Dyrk1b;Csrnp2;Rtf1;Sil1;Eif4e;Fbxo33;Pim1;Csrnp1;Lipe;Ficd;Sptlc1;Dnajb2;Nup50;Ccnjl;Pex5;Ccnd3;Gskip;5031414D18Rik;Mtmr4;Irf2bpl;Mfn2;Rnf24;Sh3bgrl2;Irak2;9930012K11Rik;Pi4kb;Lrrfip2;Dcaf5;Cdca4;Capns1;Pex13;Actr1a;1700025G04Rik;Cdon;Spryd3
miR-205/205ab,1020,279,28,0.773131968795267,0.841742563843926,Gata3;Enc1;Tsc22d1;Sgms1;Mgrn1;Sbf2;Rap2b;Inppl1;Mfng;Morf4l2;Trps1;Dusp7;Tcp11l2;Anks1;Smad1;Smim14;Slc35a1;Naif1;Eif4e;Trp53inp1;Ccnj;Prkce;Car8;Dhcr24;Dcaf10;Jade1;Sertad2;Mfsd14b
miR-21/590-5p,1020,199,19,0.792267180168773,0.796800210145279,Pfkm;Pgrmc2;Kbtbd7;Acat1;Frat1;Arhgap31;Cd44;Cbx4;Acvr1c;Map3k1;Map2k3;Mrpl9;Btg2;Kcna1;Il21;Bcl11b;Paip2b;Rnf24;Stk40
miR-193/193b/193a-3p,1020,143,13,0.793944243787548,0.755334865451551,Tgfbr3;Gpr146;Etv6;Dusp7;Sepn1;Ets1;Ankfy1;Wdr82;Trib2;Gba2;Irf2bpl;Plagl2;Cdon
miR-197,1020,143,13,0.793944243787548,0.755334865451551,Ctnna1;Clptm1;Lancl2;Grpel2;Def8;Usp4;Sdc3;Ccdc71l;Eif4e;Fbxo33;Otub1;Susd6;Clns1a
miR-144,1020,573,60,0.798856373761515,0.880020701574496,Gata3;Gpr183;Dusp1;Runx1;Trib1;Gltscr1l;Atp8a1;Pde4d;Mgrn1;Mn1;Ptgfrn;Cmtm6;Mlec;Myo1e;Rap2b;Sumo3;Ppp1r13b;Ipo8;Nav2;Ccng2;Emc7;Fam222b;Anks1;Fbxw11;Aplp2;Kctd10;Tnfsf11;Prlr;Sec22c;Pik3c2b;Phlda1;Zbtb34;Pex11b;Cbx4;Chtop;Rnf139;Tgif2;Atxn1;Tmbim6;Ick;Srf;Tox;Ets1;Tmem167b;Trp53inp2;Ptpn9;Kcna1;Pnrc1;Trp53inp1;1110004F10Rik;Ptgs2;Prkce;Bbc3;Camkk2;Fosb;Itga8;Dgcr2;Zfand3;Hs2st1;Bcl2l11
miR-375,1020,144,13,0.802217738115282,0.749470953819288,Pde4d;Trps1;Tmem65;Hs3st3b1;Prlr;Mxi1;Rnf139;Atxn1;Sec23a;Commd8;Csrnp2;Rtf1;Map3k5
miR-873,1020,164,15,0.810491887371782,0.76001376091837,Pja1;Pde4d;Serp1;Fam220a;Frat1;Fam63a;Timm22;Hexim1;Tusc3;Ppp4r1;Ptpmt1;Slc25a3;Cnnm4;Sla;Sertad2
miR-101/101ab,1020,549,57,0.811569827583743,0.871511107926402,Etv5;Dusp1;Runx1;Trib1;Tgfbr3;Atp8a1;Pde4d;Mgrn1;Cmtm6;Mlec;Myo1e;Rap2b;Sumo3;Ppp1r13b;Ipo8;Rap2c;Abhd17c;Emc7;Stau2;Mepce;Tmem65;Fam222b;Anks1;Fbxw11;Aplp2;Prlr;Pik3c2b;Phlda1;Ddit4;Zbtb34;Cbx4;Rnf139;Acvr1c;Tgif2;Atxn1;Mxd1;Ick;Srf;Ets1;Trp53inp2;Rps6ka5;Ptpn9;Kcna1;Epb41l1;Trp53inp1;Ccnj;Rac1;Ptgs2;Prkce;Gnb1;Itga8;Dgcr2;Pomgnt1;Zfand3;Lrrfip2;Bcl2l11;Dr1
miR-141/200a,1020,504,52,0.811968906941254,0.865706503397136,Runx1;Glrx;Lysmd3;Nrp1;Mtss1;Pgrmc2;Aco1;Yaf2;B3gnt2;Zfp281;Mapre2;Adipor2;Arf2;Dusp7;Atp6v1b2;Ppt2;Tmed9;St3gal5;Slc35d1;Zbtb34;Slc39a9;Atxn1;Ypel5;Rnf145;Stat5b;Tm9sf4;Map3k3;Csf3;Ankfy1;Ube2z;Trp53inp1;Wdr82;Bcl11b;3830406C13Rik;Msantd4;Urgcp;Prkce;Apbb2;Hmg20a;Pex5;Irf2bpl;Zcchc24;Tada1;Slc25a3;Hs2st1;Vps26b;Abi2;1700025G04Rik;Plagl2;Dr1;Cdon;Spryd3
miR-28-5p/708/1407/1653/3139,1020,107,9,0.813928335281421,0.693842592218308,Chl1;Mtss1;Smad3;Trps1;Kif3c;Lbh;Map3k3;Exph5;Otub1
miR-324-5p,1020,79,6,0.828931580167675,0.621168329573392,Sp6;Trps1;Tmcc1;Trp53inp2;Gnb1;Otub1
miR-539/539-5p,1020,390,39,0.830633938465736,0.83646430135157,Irf4;Atp8a1;Fkbp1a;Nrp1;Pigc;Tmem164;Atxn10;Mlec;Slc2a3;Mapre2;Etv6;Arf2;Leprotl1;Clptm1l;Lats2;Btg1;Sepn1;Tbc1d22b;Plekhm3;Galc;Camk1d;Mapkapk2;Hspa13;Cltb;BC004004;Xk;Gpr155;Ip6k1;Ivd;Dyrk1b;B3galt6;Galnt7;Eif4e;Bach1;Polr1d;Heatr5a;Dst;4833439L19Rik;Abi2
miR-135ab/135a-5p,1020,519,53,0.836819971135676,0.855077277998727,Gata3;Inpp4a;Tbc1d4;Atp8a1;Fkbp1a;Sgms1;Mturn;Mtss1;Bzw2;Rap2a;Creg1;Tspan31;Mapre2;Rab1b;Ccng2;Ctdsp2;Nudt4;Lats2;Kctd10;Acvr1b;Pcyt1a;Prlr;Pik3r2;Dirc2;Zbtb34;Atxn1;Ssr2;Arhgef6;Ick;Slc35a1;D17Wsu92e;Etv3;Impa1;Entpd7;Wnt3;Trp53inp2;Txnip;BC004004;Slc4a8;Dyrk1b;Trp53inp1;Ptprf;Tmem168;Bach1;Kdm5b;Apmap;Ranbp10;Slc9a9;Zfp143;Mapkbp1;Jade1;Sertad2;Tcf7l2
miR-421,1020,234,22,0.83718258282613,0.782377479842335,Slc44a1;Pde4d;Spcs2;Tpgs2;Kif3c;Prlr;Hk1;Mxi1;Cbx4;Rnf139;Atxn1;Btg2;Snx12;Bcl11b;3830406C13Rik;Urgcp;Plxna1;Prcc;Hmg20a;Trp53bp1;Camk2d;Rprd1b
