Geneset,Down_Total_DE,Down_Total_In_Set,Down_Total_DE_In_Set,Down_Pvalue,Down_Odds,Down_DEGenesInSet
mmu-miR-1190,211,10,3,0.000140210407868435,14.1093019834588,Chd9;Wdr86;Picalm
mmu-miR-19b-1-5p,211,28,5,0.000142477901412277,7.21299563364939,Luc7l3;Tet2;Zmym5;Eif4g2;Flrt2
mmu-miR-19b-2-5p,211,28,5,0.000142477901412277,7.21299563364939,Luc7l3;Tet2;Zmym5;Eif4g2;Flrt2
mmu-miR-3084-3p,211,32,5,0.000310211419461501,6.14232850080266,Bptf;Smarca2;Fam208a;Naa15;Hnrnpa2b1
mmu-miR-429-3p,211,46,6,0.000377940682629441,4.99119517454544,Hmgb3;Ppm1b;Fubp1;Suz12;Supt20;Ssh2
mmu-miR-200c-3p,211,46,6,0.000377940682629441,4.99119517454544,Hmgb3;Ppm1b;Fubp1;Suz12;Supt20;Ssh2
mmu-miR-200b-3p,211,46,6,0.000377940682629441,4.99119517454544,Hmgb3;Ppm1b;Fubp1;Suz12;Supt20;Ssh2
mmu-miR-6335,211,23,4,0.000488082046879467,6.95636124200796,Bach2;Naa15;Satb1;Ythdc1
mmu-miR-501-3p,211,50,6,0.00063757722219511,4.53452035760879,Arpp21;Osbpl8;Cbll1;Sec63;Rap1a;Ube2h
mmu-miR-500-3p,211,50,6,0.00063757722219511,4.53452035760879,Arpp21;Osbpl8;Cbll1;Sec63;Rap1a;Ube2h
mmu-let-7f-2-3p,211,50,6,0.00063757722219511,4.53452035760879,Cd2ap;Pcm1;Bach2;Rev3l;Satb1;Hnrnpa2b1
mmu-miR-1a-1-5p,211,15,3,0.000810232551246112,8.22936685930073,Atrx;Hnrnpd;Ythdc1
mmu-miR-1a-2-5p,211,15,3,0.000810232551246112,8.22936685930073,Atrx;Hnrnpd;Ythdc1
mmu-miR-3101-5p,211,18,3,0.00169303151160031,6.58112598027673,Nf1;Suz12;Hpd
mmu-miR-302c-3p,211,46,5,0.00226609943731161,4.03766342767625,Bach2;Suz12;Rap1a;Arid4b;Prdm8
mmu-miR-324-5p,211,46,5,0.00226609943731161,4.03766342767625,Nipbl;Luc7l3;Fbxo11;Rap1a;Cul3
mmu-miR-107-3p,211,47,5,0.00253435662981967,3.94105369211709,Fubp1;Bach2;Suz12;Eva1a;Kcna2
mmu-miR-103-3p,211,47,5,0.00253435662981967,3.94105369211709,Fubp1;Bach2;Suz12;Eva1a;Kcna2
mmu-miR-466m-3p,211,49,5,0.00314162630929823,3.76110687363793,Rbm26;Cbll1;Hnrnpu;Runx1;Ccnt2
mmu-miR-466o-3p,211,49,5,0.00314162630929823,3.76110687363793,Rbm26;Cbll1;Hnrnpu;Runx1;Ccnt2
mmu-miR-27b-5p,211,11,2,0.00361430553982365,7.28217446032584,Cnot6;Eef1a2
mmu-miR-7038-3p,211,11,2,0.00361430553982365,7.28217446032584,Xrn1;Lyrm5
mmu-miR-652-3p,211,13,2,0.00599472559234485,5.95808715792224,Vwa3b;Tnrc6a
mmu-miR-101a-5p,211,26,3,0.00686444580807949,4.28812400638371,Khdrbs1;Rap1a;Ino80
mmu-miR-1950,211,15,2,0.0091271347193646,5.04120244957233,Fubp1;Hnrnpa2b1
mmu-miR-450a-2-3p,211,15,2,0.0091271347193646,5.04120244957233,Ttc25;Eef1a2
mmu-miR-129-5p,211,45,4,0.0104244755508307,3.21476858544388,Bach2;Ttc25;Ssh2;Ddx6
mmu-miR-31-5p,211,46,4,0.0114193994671135,3.13779794850249,Fubp1;Bach2;Ddx6;Ikzf1
mmu-miR-16-5p,211,46,4,0.0114193994671135,3.13779794850249,Rbm6;Suz12;Kif23;Tlk1
mmu-miR-193b-3p,211,47,4,0.0124771426620294,3.06440557107203,Cnot6;4933415A04Rik;Slc39a5;C1galt1
mmu-miR-193a-3p,211,47,4,0.0124771426620294,3.06440557107203,Cnot6;4933415A04Rik;Slc39a5;C1galt1
mmu-miR-433-3p,211,47,4,0.0124771426620294,3.06440557107203,Tia1;Cenpj;Rap1a;Prdm8
mmu-miR-194-5p,211,47,4,0.0124771426620294,3.06440557107203,Hectd2;Sltm;Ssh2;Ddx6
mmu-miR-122-5p,211,47,4,0.0124771426620294,3.06440557107203,Gm614;Bach2;Khdrbs1;Hnrnpu
mmu-miR-6391,211,17,2,0.0130559911821677,4.36733749247495,Son;Caprin2
mmu-miR-187-3p,211,17,2,0.0130559911821677,4.36733749247495,Apc;Flrt2
mmu-miR-421-3p,211,48,4,0.0135993926374059,2.99434922892327,Fubp1;Bach2;Suz12;Cul3
mmu-miR-539-3p,211,48,4,0.0135993926374059,2.99434922892327,Zcchc11;C130060K24Rik;Ssh2;Ddx6
mmu-miR-381-3p,211,48,4,0.0135993926374059,2.99434922892327,Zcchc11;C130060K24Rik;Ssh2;Ddx6
mmu-miR-132-3p,211,48,4,0.0135993926374059,2.99434922892327,Timm9;Ssh2;Ddx6;Kcna2
mmu-miR-212-3p,211,48,4,0.0135993926374059,2.99434922892327,Timm9;Ssh2;Ddx6;Kcna2
mmu-miR-409-5p,211,48,4,0.0135993926374059,2.99434922892327,Khdrbs1;Usp7;Kif21b;Arid4b
mmu-miR-23b-5p,211,32,3,0.0143710094993857,3.39828096162033,Sept7;Naa15;Nufip2
mmu-miR-19a-3p,211,49,4,0.0147877751746909,2.92740627910908,Suz12;Rap1a;Ddx6;Ikzf1
mmu-miR-299a-3p,211,49,4,0.0147877751746909,2.92740627910908,Paxbp1;March7;Ube2h;Cul3
mmu-miR-299b-3p,211,49,4,0.0147877751746909,2.92740627910908,Paxbp1;March7;Ube2h;Cul3
mmu-miR-20b-3p,211,49,4,0.0147877751746909,2.92740627910908,Prrc2c;Map4;Ireb2;Atad2b
mmu-miR-874-3p,211,49,4,0.0147877751746909,2.92740627910908,Tnik;A830080D01Rik;Ddx6;Kcna2
