Geneset,Up_Total_DE,Up_Total_In_Set,Up_Total_DE_In_Set,Up_Pvalue,Up_Odds,Up_DEGenesInSet
mmu-miR-7056-5p,629,11,5,0.000150913910167784,8.59492970152366,Acvrl1;Phf21a;Cers4;Ube2r2;Kpna3
mmu-miR-501-5p,629,9,4,0.000508652937656668,8.23935553781271,Sephs1;Utp3;Lpin1;Kif1c
mmu-miR-693-3p,629,23,7,0.000547306334353099,4.52113324805812,Fry;Plekha1;Zbtb20;Polr1a;Tnpo1;Dpysl2;Agfg1
mmu-miR-92b-3p,629,47,11,0.000625117382646139,3.16846076698063,Klf2;Myo10;Fry;Sfmbt2;Dnajc4;Man2c1;Rnf141;Mylip;Sgk3;Rnf103;Bcat2
mmu-miR-365-3p,629,50,11,0.00113410315990391,2.92329184379347,Rapgef4;Oxr1;Lancl2;E2f2;Arrb2;Rqcd1;Tfdp1;Mylip;Sgk3;Tcp11l2;Fam3c
mmu-miR-6964-3p,629,16,5,0.00177466813821857,4.68574016336741,Lpp;Fam49a;Commd8;Emc7;Mocs2
mmu-miR-92a-3p,629,47,10,0.00224406291401504,2.79767049118555,Klf2;Myo10;Fry;Sfmbt2;Dnajc4;Man2c1;Rnf141;Mylip;Rnf103;Bcat2
mmu-miR-367-3p,629,47,10,0.00224406291401504,2.79767049118555,Klf2;Fry;Sfmbt2;Dnajc4;Man2c1;Rnf141;Mylip;Sgk3;Rnf103;Bcat2
mmu-miR-25-3p,629,47,10,0.00224406291401504,2.79767049118555,Klf2;Myo10;Fry;Sfmbt2;Dnajc4;Man2c1;Rnf141;Mylip;Sgk3;Bcat2
mmu-miR-363-3p,629,47,10,0.00224406291401504,2.79767049118555,Klf2;Myo10;Fry;Sfmbt2;Dnajc4;Man2c1;Rnf141;Mylip;Sgk3;Bcat2
mmu-miR-7017-3p,629,13,4,0.00384249327877525,4.5757840861613,Ifngr2;Pou2f1;Phf21a;Desi2
mmu-miR-294-5p,629,44,9,0.00441188037414671,2.65839187361887,Tspan31;Rrm1;Cyld;Dlg4;Dock9;Eef1a1;Srpk1;Xpo1;Surf4
mmu-miR-292b-5p,629,44,9,0.00441188037414671,2.65839187361887,Tspan31;Rrm1;Cyld;Dlg4;Dock9;Eef1a1;Srpk1;Xpo1;Surf4
mmu-miR-1224-5p,629,45,9,0.00523240508042191,2.58417467181104,Mlec;Dirc2;Glud1;4930523C07Rik;3830406C13Rik;Ptp4a2;Sestd1;Adam10;Iars
mmu-miR-767,629,9,3,0.00542081899867522,5.14157800857994,Klf2;Tet1;Adamts3
mmu-miR-410-3p,629,46,9,0.00616775072265701,2.51395762017725,Smad7;Sfmbt2;Mxd1;Etv6;Mylip;Rnf103;Sypl;Trappc3;Iars
mmu-miR-344d-3p,629,46,9,0.00616775072265701,2.51395762017725,Smad7;Sfmbt2;Mxd1;Etv6;Mylip;Rnf103;Sypl;Trappc3;Iars
mmu-miR-7220-3p,629,46,9,0.00616775072265701,2.51395762017725,S1pr1;Bin1;Cyld;Map2k6;Pja1;Tmem55a;Map4k3;Slc25a3;Tusc3
mmu-miR-221-5p,629,26,6,0.00622694700059357,3.09363295680838,Gprc5b;Ralgps2;Zfp652;Ptp4a2;Ski;Kif1c
mmu-miR-452-5p,629,47,9,0.00722820688715485,2.44743638169056,Myo10;Mxd1;Casd1;Phf21a;3830406C13Rik;Agfg1;St3gal6;Ankrd27;Tes
mmu-miR-455-5p,629,47,9,0.00722820688715485,2.44743638169056,Add3;Eed;4930523C07Rik;Obfc1;3830406C13Rik;Ptp4a2;Gabarap;Mylip;Ankrd27
mmu-miR-32-5p,629,47,9,0.00722820688715485,2.44743638169056,Klf2;Myo10;Fry;Sfmbt2;Dnajc4;Rnf141;Mylip;Sgk3;Bcat2
mmu-miR-1950,629,15,4,0.00771925436928849,3.74272338361364,Xylt1;Pou2f1;Aak1;Dr1
mmu-miR-6972-5p,629,10,3,0.00840593661345213,4.40682950495911,Treml2;Ccne1;Them4
mmu-miR-3475-3p,629,10,3,0.00840593661345213,4.40682950495911,Treml2;Ccne1;Them4
mmu-miR-1952,629,10,3,0.00840593661345213,4.40682950495911,Slfn3;Tbck;Celf1
mmu-miR-802-5p,629,49,9,0.00976674078056187,2.32431620829914,Rapgef4;Dock4;Slc2a3;Nek4;Agfg1;Ugdh;Gnpnat1;Psmd2;Eif4a2
mmu-miR-599-5p,629,49,9,0.00976674078056187,2.32431620829914,Rsu1;Mturn;Agfg1;Egln1;Pdcd10;Pdcl3;Rnf103;Stard7;Tbc1d15
