Geneset,Down_Total_DE,Down_Total_In_Set,Down_Total_DE_In_Set,Down_Pvalue,Down_Odds,Down_DEGenesInSet
miR-433,719,201,27,0.00383443181810151,1.76303439699752,Tdrd5;Cep170;Baz1a;Prkcb;Fbxw7;Phf20l1;Cenpj;Pbrm1;Fbxo48;Tmed5;Nucks1;Styx;U2surp;Bptf;Creb1;Mier1;Fam208a;Cep97;Tnrc6b;Mbnl1;Kmt2a;Bard1;Ago3;Ubn2;Serbp1;Ankrd12;Ccar1
miR-543,719,431,50,0.00469481517083788,1.50174087414633,Sos1;Kif4;Arhgap11a;Akap5;Celf2;Hmgb2;Smc3;Sept11;2700081O15Rik;Slc16a6;Rbm26;Atp1b1;Npm1;Phf20l1;Ubxn2a;Rbm27;Tanc1;Sbno1;Agfg1;U2surp;Creb1;Zcchc7;Cab39;Ythdc1;Adam9;Cops2;Fryl;Mga;Senp2;Birc6;Tnrc6b;Elmsan1;Mbnl1;Phip;Kmt2a;Camk2g;Phc3;Ireb2;Kcnc1;Ccar1;Pds5b;Sf3b1;Pten;Ube3a;Rad21;Lrrcc1;Clock;Son;Zeb1;Kcnq5
miR-148ab-3p/152,719,463,53,0.00496216383807506,1.48029007519967,Sos1;Otud4;Ccna2;C1galt1;Cdc25b;Gpcpd1;Ccnf;Tnfrsf1b;Slc16a6;Rock1;Btbd11;Canx;Sik1;Mgat4a;Fam178a;Tanc1;Styx;Sbno1;Ino80;Pag1;Cdk8;Dnmt1;Whsc1;Agfg1;Fmr1;Cdk19;Lbr;Mier1;Naa15;Chuk;Ddx6;Tnrc6a;Tnrc6b;Fbxo11;Phip;Kmt2a;Myo9a;Ptpn14;Rsbn1l;Prkcz;Srsf11;Rc3h2;Ahdc1;Pten;Taf4b;Usp7;Sh3kbp1;Itsn2;Mllt10;Tfrc;Clock;Kcnq5;Zcchc2
miR-26ab/1297/4465,719,672,72,0.00711983044818622,1.37929023918675,Pmepa1;Rcn1;Xkrx;Otud4;Adam19;Nktr;Celf2;Arpp21;Rpgr;Huwe1;Slc16a6;Eaf1;Phf20l1;Chsy1;Ehd1;Taok1;Kpna2;Wnk1;Dennd4a;Eml5;Mgat4a;Atp11c;Kmt2c;Zfc3h1;Dnm1l;Fam178a;Mtmr1;Styx;Sbno1;Cdk8;Aspn;Lnpep;Whsc1;Ppig;Ccdc6;Mdn1;Cd2ap;Scai;Creb1;Naa15;2810474O19Rik;Adam9;Ppp3cb;Pak2;Cops2;Tnrc6a;Tnrc6b;Fbxo11;Mtdh;Znrf3;Fkbp3;Myo9a;Usp37;Krit1;Ubn2;Depdc1b;Carm1;Serbp1;Trim33;Pias1;Rc3h2;Pten;Ube3a;Sh3kbp1;Larp4b;Pik3c2a;Thap2;Abcc4;Col10a1;Usp25;Larp1;Zcchc2
miR-218/218a,719,683,73,0.00719183829227571,1.3757991830753,Runx3;Atp8b4;Kit;Tacc1;Pde7a;Shank2;Hectd2;Fam65b;Pold3;Atp1b1;Zdhhc8;Dnajc13;Fam78a;Smchd1;Rara;Thoc2;Edem1;Fchsd2;Hdac7;Arid4b;Mtmr1;Styx;Nbeal1;Pag1;Fam196b;Whsc1;Ppig;Srek1;Ccdc6;Zfp518b;Sh3gl1;Scai;Creb1;Ankrd44;Naa15;Socs3;Fyco1;Nmt2;Cbl;Trio;Birc6;Elmsan1;Mbnl1;Smek2;Kmt2a;Vps37a;Phc3;Rab8a;Sfrp2;Celf5;Ago3;Camk4;Rabep1;Ubn2;Zfp202;Rps6kb1;Rabgap1l;Zbtb41;Ube3a;Slc18a2;Tmed8;Sh3kbp1;Mapk8ip3;Kctd9;Dnajc3;Larp4b;Tbc1d8b;Araf;Mysm1;Lrrfip1;Pik3c2a;Rapgef4;Kcnq5
miR-544/544ab/544-3p,719,269,33,0.00734989829453367,1.59000151384896,Parpbp;Rbm25;Akap5;Eml4;Sltm;Btbd11;Txlng;Kmt2c;Thoc1;Fkbp5;Gk;Ogt;Sub1;Elovl6;Naa15;Gatad2a;Impact;Cops2;Cep97;Zfp445;Birc6;Phip;Camk2g;Mef2a;Orc4;Nkap;Ubn2;Papolg;Rc3h2;Zbtb41;Kctd9;Rbm39;Kcnip4
miR-153,719,536,59,0.0076791598861552,1.41674005121727,Myb;Syde2;Otud4;Adam19;Celf2;Sept11;Pde7a;Ppm1h;Rbm26;Rock1;Ssbp3;Ldlrad4;Dpy19l1;Txlng;Taok1;Arid4a;Utrn;Canx;Rock2;Sema4g;Atp11c;Edem1;Far1;Styx;Lnpep;Srsf10;Fmr1;Slc38a1;Bptf;Mdn1;Ythdc1;Gatad2a;Piga;Tnrc6a;Tnrc6b;Mtdh;Furin;Kmt2a;Rsf1;Vps37a;Camk2g;Ifnar2;Ptpn14;Ubn2;Kcnc1;Rps6kb1;Me1;Pten;Sh3kbp1;Kctd9;Itsn2;Fam124b;Rasa1;Kcnip4;Rictor;Thap2;Paxbp1;Larp1;Zcchc2
miR-299/299-3p/3563-3p,719,61,10,0.00997952824157973,2.2082609466849,Luc7l3;Btbd11;Phf20l1;Abhd15;Hdac7;Mphosph9;Cux1;Abce1;Zfp207;Paxbp1
miR-194,719,246,30,0.0106181657764645,1.57645006835573,Runx3;Pmepa1;Set;Smc3;Rev3l;Ncl;Sltm;Prkcb;Hook3;Fbxw7;Taok1;Arid4a;Tmed5;Mgat4a;Kmt2c;Slk;Nucks1;Scai;Elmsan1;Rsf1;Camk2g;Krit1;Ubn2;Rsbn1l;Depdc1b;Jmjd1c;Tfrc;Lrrfip1;Fbrs;Nudc
miR-448/448-3p,719,494,54,0.0116103453533824,1.40197701082686,Ikzf2;Dpp4;Dzip3;Peli1;Adam19;Tacc1;Pde7a;Hectd2;Ppm1h;Rbm26;Prkcb;Rock1;Ssbp3;Ldlrad4;Smchd1;Dpy19l1;Txlng;Taok1;Arid4a;Utrn;Sema4g;Atp11c;Srsf10;Fmr1;Cdk19;Bptf;Mdn1;Aida;Ythdc1;Rngtt;Cep97;Piga;Tnrc6b;Mtdh;Furin;Ptpn14;Dtx3;Ubn2;Prkcz;Serbp1;Kcnc1;Rps6kb1;Me1;Sh3kbp1;Kctd9;Fam124b;Rasa1;Kcnip4;Rictor;Thap2;Phkb;Arntl;Paxbp1;Zcchc2
miR-486-5p/3107,719,90,13,0.0144857288782974,1.90343282818416,Celf2;Prrc2c;Phf20l1;Txlng;Zfp827;Tanc1;Naa15;Piga;Elmsan1;Phc3;Pdpk1;Pten;Siah1b
miR-204/204b/211,719,376,42,0.0157942403040229,1.43070971398939,Sos1;Arhgap11a;Slc43a1;Sept11;Cdc25b;Slc16a6;Hook3;Fbxw7;Dnajc13;Ssbp3;Ktn1;Klf3;Taok1;Pdcd6ip;Ptprj;Wnk1;Edem1;Fam178a;Ccnt2;Sec61a2;St7;Elovl6;Angptl2;Tcf12;Dmtf1;Creb1;Birc6;Tnrc6b;Elmsan1;Mbnl1;Znrf3;Rab8a;Ubn2;Tnik;Sla2;Sf3b1;Efemp2;Gabpb2;Larp4b;Nr4a2;Rictor;Zeb1
miR-103a/107/107ab,719,418,46,0.0159583158479295,1.40828570530606,Myb;Thy1;Kcna2;Otud4;Kif23;Nktr;Celf2;Suz12;Gpcpd1;Map4;Cdk6;Pnisr;Fbxw7;Ccnyl1;Pde3b;Cc2d1b;A830080D01Rik;Rnf125;Eml5;Thoc2;Styx;Sbno1;Cdk8;Ogt;Whsc1;Ppig;Agfg1;Elovl6;Ankrd44;Naa15;Cab39;Cops2;Mga;Tnrc6b;Mbnl1;Furin;Kmt2a;Znrf3;Camk2g;Hdgfrp3;Carm1;A230046K03Rik;Mbnl3;Pth;Zfp326;Zcchc2
miR-128/128ab,719,784,80,0.0159869637856495,1.3040165976691,Bmf;Gria3;Ikzf2;Sos1;Ncapg2;Xkrx;Glipr2;Set;Larp4;Adam19;Adamts10;Arpp21;Pcm1;Suz12;Tacc1;Hsp90aa1;Dock11;Fam65b;Pnisr;Fbxw7;Dnajc13;Fam78a;Txlng;Zfp827;Rbbp6;Pde3b;Wnk1;Tial1;Sik1;Tmed5;Gabbr1;Rara;Kmt2c;Slk;Adcy7;Rasgef1b;Whsc1;Ppig;Nedd4;Ccdc6;Smg1;Mdn1;Cd2ap;Elovl6;Scai;Creb1;Naa15;Gatad2a;Rngtt;Pak2;Fryl;Plagl1;Ddx6;Afap1;Car12;Efr3a;Eif2s2;Smarca2;Mtdh;Furin;Kmt2a;Rasa2;Steap3;Fam193b;Ubn2;Rsbn1l;Rps6kb1;Jmjd1c;Pds5b;Gcc2;A230046K03Rik;Mapk8ip3;Mllt10;Chka;Aff3;Lrrfip1;Trim12c;Pik3c2a;Dvl2;Pde1b
miR-421,719,234,28,0.0163028030888739,1.54028264459639,Bmf;Hmmr;Acaca;Pcm1;Hmgb2;2700081O15Rik;Lrrc4;Fgf13;A830080D01Rik;Mgat4a;Ivns1abp;Fchsd2;Whsc1;Srsf10;Sub1;Rdx;Picalm;Piga;Eif2s2;Znrf3;Ireb2;Rabgap1l;Arglu1;Slc18a2;Usp7;Larp4b;Rasa1;Kcnip4
miR-340-5p,719,943,93,0.0238961488844473,1.25610187854641,Kit;Ikzf2;Rbm25;Zcchc11;Tspan9;Syde2;Slc43a1;Rif1;Baz1a;Suz12;Smc3;Rev3l;Prpf40a;Dnajc2;Hook3;Ide;Rock1;Tec;Plk1;Psip1;Ankrd13d;Fbxo30;Eif5b;Anln;Eaf1;Zfp827;Rbbp6;Zmynd11;Mgat4a;Slk;Thoc1;Edem1;Zfc3h1;Nucks1;Fam178a;Tanc1;Styx;Sbno1;Ino80;Gk;Pag1;Ogt;Prpf4b;Mphosph9;Dgke;Macf1;Zfp518b;U2surp;Ncapd3;Abcc5;Cd2ap;Spag9;Lbr;Socs3;Setx;Ppp3cb;Pak2;Cops2;Chuk;Cep97;Uchl5;Wdr43;Elmsan1;Phip;Kmt2a;Rsf1;Myo9a;Orc4;Osbpl8;Krit1;Lsm6;Carm1;Prkcz;Vasn;Ccdc34;Serbp1;Rps6kb1;Rabgap1l;Pds5b;Hmgn5;Pten;Usp7;Sh3kbp1;Tbc1d8b;Mpp7;Slc30a9;Nr4a2;Lrrcc1;Tns1;Cwc22;Vps54;Usp25;Ddx42
miR-93/93a/105/106a/291a-3p/294/295/302abcde/372/373/428/519a/520be/520acd-3p/1378/1420ac,719,548,57,0.0251850851532482,1.32323140936869,Ikzf2;Cxcr4;Ect2;Atad2;Sass6;Polq;Larp4;Celf2;2700081O15Rik;Dsn1;Trip11;Zdhhc8;Elf4;Zfp827;Kpna2;Arid4a;Sik1;Zmynd11;Rock2;Zfp367;Kmt2c;Arid4b;Sbno1;Ino80;Dgke;Wee1;Cdk19;Elovl6;Dmtf1;Cdca7;Fyco1;Adam9;BC037034;Pak2;Asf1b;Tnrc6b;Fbxo11;Mbnl1;Slc25a27;Kmt2a;Znrf3;Rsf1;Myo9a;Phc3;Mef2a;Rabep1;Fndc3a;Ubn2;Rsbn1l;Zbtb41;Ube3a;Tbc1d8b;Tns1;Clock;Mbnl3;Luc7l2;Rictor
miR-342-3p,719,173,21,0.0258431569785187,1.560599976087,Rbm25;Mctp2;Sept11;Fbxo30;Lrrc4;Pde3b;Far1;Nucks1;Fam208a;Mga;Birc6;Kmt2a;Znrf3;Ptpn14;Hdgfrp3;Jmjd1c;Pias1;A230046K03Rik;Cpsf7;Mbnl3;Zeb1
miR-505/505-3p,719,135,17,0.0272108124752396,1.62505501417723,Kit;Sass6;Eif3a;Canx;Mgat4a;Rbm27;Nucks1;Arid4b;Hsdl2;Fmr1;Mier1;Eif2s2;Znrf3;Celf5;Pim2;Usp7;Lrrfip1
miR-205/205ab,719,279,31,0.0328758513432483,1.41508087223398,Cenpe;Pmepa1;Dpp4;Casc4;Sept11;Brca1;Ssbp3;Eaf1;Taok1;Pde3b;Ptprj;Tial1;Rara;Ivns1abp;Srsf10;Zfp518b;Elf1;Mga;Ddx6;Cep97;Senp2;Tnrc6b;Kmt2a;Pias2;Stk10;Vasn;Adamts9;Usp7;Mbnl3;Zeb1;Siah1b
miR-25/32/92abc/363/363-3p/367,719,656,66,0.0336992419636076,1.27569357481782,Cxxc5;Gria3;Ikzf2;Pmepa1;Fnbp4;Prc1;Otud4;Adam19;Gramd3;Rev3l;Atrx;Ppm1h;Pnisr;Fbxw7;Ssbp3;Ldlrad4;Lrrc4;Eif5b;Gramd1b;Zfp827;Rbbp6;Ptprj;Sik1;Edem1;Zfc3h1;Rbm27;Nucks1;Styx;Sbno1;Fam196b;Slc25a36;Ddx3y;Fmr1;Sorl1;Cd2ap;Nsmaf;Angptl2;Ttc14;Creb1;Hif1a;Ankrd44;Naa15;Aida;Cops2;Fryl;Trio;Mycbp2;Efr3a;Tnrc6b;Mtdh;Chga;Ptpn14;Ago3;Osbpl8;Rabgap1l;Pds5b;Pten;Stx17;Tagap;Chka;Rad21;Fcho2;4932438A13Rik;Vps54;Paxbp1;Zcchc2
miR-494,719,313,34,0.0367797974860791,1.38011073831493,Kit;Ikzf3;Celf2;Hmgb2;Luc7l3;Tacc1;Atrx;Map4;Eml4;Cdk6;Prkcb;Cep57l1;Rock1;Pbrm1;Taok1;Ubp1;Arid4b;Gk;Mier1;Naa15;Rdx;Impact;Mga;Zranb3;Tnrc6b;Kmt2a;Ago3;Ubn2;Zfp207;Sla2;Pten;Rbm39;Clock;Gli3
