Geneset,Up_Total_DE,Up_Total_In_Set,Up_Total_DE_In_Set,Up_Pvalue,Up_Odds,Up_DEGenesInSet
miR-490-3p,1236,107,17,0.245942039156897,1.15126166921324,Zadh2;Itga4;Impad1;Cpd;Usp37;Paxip1;Tgfbr1;Stag2;Slc25a17;Acer3;Fam76a;Kpnb1;Stt3a;Zdhhc18;Rxra;Il1rap;Adipor2
miR-370,1236,200,31,0.246914816274962,1.11903420892135,Adam19;Foxo1;Cdc6;St3gal4;Rap1gds1;Ikzf4;Pde7a;Slamf6;Dcp2;Cyth1;Usp37;Bmf;Tgfbr2;Gucd1;Rgs3;Slc16a5;Nars;Vdac2;Baz1b;Naa40;Mlst8;Traip;Pomt2;Arhgef12;Orc5;P4ha1;Lrba;Fam102a;Mkln1;Tango6;Ddx3y
miR-183,1236,269,41,0.261242696082464,1.09732172179894,Abca1;Foxo1;Skil;Gbp7;Styx;Npc2;Pkp4;Plekha3;Mbnl1;Foxn2;Morc3;Tceanc2;Ppp2r5c;Ccdc43;Eml4;Mtmr6;Arhgef18;AI314180;Pdcd4;Cep97;Brms1l;Baz1b;Atp13a3;Daam1;Tmpo;Rab8b;Jade2;Snx13;Slain1;Ptdss1;Tmsb4x;Lsm11;Idh2;Tet1;Pdcd6;Sar1a;Foxp1;Ptpn4;Mta1;Xpr1;Eny2
miR-503,1236,263,40,0.267779509775738,1.09439528576016,Chek1;Smad7;Zfp367;Smurf2;Ccnd2;Il7r;Mov10;Wee1;Ccnyl1;Arhgap20;Lpp;Cbx5;Styx;Kpna3;Mgat4a;Cmpk1;Kif1c;Prkar2a;Crebrf;Usp12;Sgk3;Slc2a3;Kif23;Plcxd2;Pik3c2a;Usp25;Prr11;Neurl1b;Ocrl;Zbtb41;Tmem55b;Larp1;Lsm11;Usp31;Pdzd8;Tle4;E2f3;Bcl2;Ddx3y;Dnajc16
miR-223,1236,189,29,0.270527565353408,1.1052386896721,Smurf2;Adcy7;Treml2;Rras2;Crim1;Tgfbr3;Cbx5;Styx;Ulk2;Hsp90b1;Cops2;Ept1;Atp1b1;Fam46a;Mbnl1;Armc1;Srpk2;Mospd1;Naa50;Ddit4;Pik3c2a;Rnf34;Gpr155;Fam120c;Rab8b;Foxp1;Mrps25;Zbtb18;Orc4
miR-451,1236,13,2,0.274651240816339,1.1064019625324,Psmb8;Gk
miR-127/127-3p,1236,13,2,0.274651240816339,1.1064019625324,Spock2;Kif3b
miR-126-3p,1236,19,3,0.275827484170397,1.14107334733034,Rgs3;Slc7a5;Itga6
miR-34ac/34bc-5p/449abc/449c-5p,1236,433,64,0.312129281030915,1.0582652823545,Eng;Nampt;Btbd11;Pgm2;Taf4b;Ahcyl2;Smc6;Sgpp1;Rap1gds1;Sidt1;C1ql3;Elovl6;Mgat4a;Pkp4;Tmem184b;Fam46a;Elf4;Nsmce4a;Stx17;Foxn2;AW549877;Notch1;Crebrf;Pea15a;Naa50;Slc2a3;Map2k1;Tmem109;Anp32a;Rnf34;Prkacb;Pacs1;Abr;Notch2;Arhgap39;Elmsan1;Nsun6;Daam1;Fam76a;Cant1;Jade2;5730455P16Rik;Gpr158;Acsl1;Sipa1;Usp31;Tpd52;March5;Coq2;Foxp1;Ptpn4;Smim15;Ccne2;Taf5;E2f3;Ing5;2610507B11Rik;Bcl2;Clock;Sfmbt2;Hook3;Tmem134;Fam126b;Adipor2
miR-382,1236,112,17,0.313338234151146,1.08999418090727,Gm2a;Mtmr1;Ccnyl1;Runx3;Mbnl1;Foxn2;Znrf3;Stag2;Neurl1b;Snx13;Slain1;Gpr158;Arhgef12;Eef1a1;Arih2;Cct8;Ssr3
miR-1ab/206/613,1236,546,80,0.327933956490728,1.04756862939991,Pola1;Tagln2;Abca1;Pmepa1;Fam101b;Tspan9;Ccnd2;Ift80;Nampt;Crim1;Pde7a;Tgfbr3;Fam69a;Dcp2;Fam126a;Bri3bp;Elovl6;Mgat4a;Hsp90b1;Hspd1;Lrrc8a;Eml3;Tbc1d15;Mxd4;AW549877;Stard7;Tfe3;Nxt2;Srpk2;Snx2;Tmem243;Adar;Sptbn1;Pea15a;D6Wsu163e;Phlpp2;Slc39a10;Prex1;Arhgef3;Stag2;Bpnt1;Hspe1;Pik3c2a;Eml4;Arhgef18;Prkacb;Lmbr1;Manea;Pdcd4;Frmd8;Slc10a7;Mapk3;Helz2;Matr3;Daam1;Tmem55b;Pdcd10;Ipo8;Atp6ap2;Zfp827;Mrpl35;Adpgk;Caap1;Gpr158;Larp4;Pgam1;Tmsb4x;Jund;Ust;Zzz3;Sri;Mxd1;Foxp1;Fam102a;Smek2;Gnpnat1;Scaf11;Ube4a;Hdgfrp3;Tpm4
miR-384/384-3p,1236,155,23,0.344601463416772,1.06126215174003,Ccnyl1;Pik3cd;Cpd;Cbx5;Emb;Gpr83;Whsc1;Abcg1;Mospd1;Actn1;Nup210;Uso1;Prkacb;Ncbp3;Hadhb;Chmp5;Rab8b;Ufl1;Iqgap1;Enpp4;Clock;Cdc14b;Snx18
miR-141/200a,1236,504,73,0.373386651820293,1.03240685150884,Timeless;Card6;Nampt;Dek;Gbp7;Slc14a1;Dusp7;Peli1;Cpd;Lpp;Dcp2;Map3k3;Cbx5;Kpna3;Cfap97;Ulk2;Mbnl3;Atp1b1;Kif1c;Tgfbr2;Phc3;Kif1b;Lrrc8a;Mbnl1;Rbms1;Whsc1;Foxn2;Klf6;Tgfbr1;Phf21a;Crebrf;Clasp2;Phlpp2;Srm;Camsap2;Wipf1;Cdk6;Arhgef18;Prkacb;Lmbr1;Rdx;Mybl1;Pdcd4;Slc25a3;Gmps;Slc10a7;Abhd18;Elmsan1;Irf2bpl;Ldlrad4;Cdon;Adpgk;Tcerg1;Bhlhe40;Kctd2;Glrx;March5;Srp72;Stx2;Tet1;Stxbp5;Dlg3;Foxp1;Ccne2;E2f3;Calu;Nudcd1;Gphn;Tmed9;Ankrd44;Ankfy1;Fam126b;Adipor2
miR-376abd/376b-3p,1236,130,19,0.375084169433822,1.04207892978757,Gramd3;Polq;Eif4b;Kif14;Krcc1;Ept1;Rbms1;Naa50;Sgms1;Prkacb;Lmbr1;2210408I21Rik;Slc10a7;Atp13a3;Larp4;Pank2;Ppp1r3f;Pdia6;Fam126b
miR-375,1236,144,21,0.378820059232569,1.03942769561747,Arl4c;Ahr;Dcp2;Strada;Sephs1;Mbnl3;Atp1b1;Mbnl1;Inpp4b;Sfxn1;Ube3a;Jade2;Arhgef12;Jund;Ust;Dlg3;Hlcs;Xpr1;Prpf4b;Commd8;Coro2a
miR-125a-5p/125b-5p/351/670/4319,1236,604,87,0.38870136162062,1.0256343404489,Esyt1;Lfng;Dpy19l1;Vsir;Fam65b;Il7r;E2f2;Nrm;Ttc7;Gbp7;Tnfrsf1b;Ubr7;Dusp7;Ppat;Ikzf4;Tspan14;Pde7a;Elovl1;Cpm;Lpp;Tmem123;Cyth1;Vps37b;Usp37;Elovl6;Mgat4a;Slc38a9;Pcgf6;Ppm1h;Fam78a;Mbnl3;Fam46a;Bmf;Lclat1;6030458C11Rik;Alg6;Taf9b;Il6ra;Znrf3;Lactb;Tmem161b;Ppp2r5c;Tmem194;Gga2;Usp12;Asb13;Dnajc10;Sema4d;Golga5;Fbxw4;Nup210;Orc2;Pacs2;Grsf1;Fam118a;Abr;Zfp518a;Naa40;Elmsan1;Zdhhc7;Tmem229b;Atp13a3;Daam1;Abcc4;Rab8b;Zfp827;Jade2;Slc16a6;Fam134a;Memo1;Tmem168;Mfn1;Slc35a4;Gtpbp2;Rps6ka1;Gcnt1;Rhobtb2;Wars;E2f3;Itgb3;Coro2a;Gopc;Abhd6;Snx18;Ankrd44;Scarb1;Fam126b
miR-361-5p,1236,138,20,0.390527621629351,1.03172455443086,Brca1;Foxm1;Gid4;Piga;Atl3;Diaph2;Mtrr;Pcmtd1;Plcxd2;Hsp90aa1;Cpox;Ipo9;Kpnb1;Polr2m;Arhgef12;Larp4b;Lrba;Rab5b;Rragb;Zbtb18
miR-383,1236,104,15,0.396154775634381,1.02572951030576,Vsir;Agfg1;Brip1;Tbc1d5;Irf1;Taf9b;Rbms1;Shmt2;Immt;Zfp706;Prkag1;Slc35a3;Arhgef12;Brcc3;Il1rap
miR-425/425-5p/489,1236,118,17,0.399849124938197,1.02439901749287,Dek;Arhgap9;Impad1;Pkp4;Slc16a1;Mbnl1;Phf21a;Hdlbp;Slc39a10;Rnf219;Bclaf1;Zfp831;Pdcd10;Pomt2;Sdhaf2;Stx2;Erlec1
miR-182,1236,803,115,0.405838045605796,1.01871156163909,Esyt1;Adam19;Smad7;Ostf1;Rarg;Mctp2;Rapgef4;Tspan9;Ccnd2;Zdhhc15;Gria3;Foxo1;Amica1;Nampt;Wdr76;Topbp1;Arl4c;Skil;Btbd11;Gid4;Tex2;Zadh2;B4galnt1;Taf4b;Add3;Glipr2;Rundc3b;Mtch2;Tspan14;Pde7a;Ap1s3;Lpp;Kpna3;Slc35g1;Fam78a;Fam178a;Kdelr1;Ept1;Pnpla8;Sos1;Armc1;Whsc1;Foxn2;Arrdc3;AW549877;Dock9;Mcmbp;Abcd1;Abca2;Trim37;Adam10;Phf21a;Fyco1;Cd164;C2cd2;Sgk3;Naa50;Arhgef3;Slc43a2;Pcmtd1;Npm1;Cyld;Camsap2;Wipf1;Echdc1;Vps26a;Snap23;Sgms1;Whsc1l1;Ipo9;Prkacb;Rdx;Gpr155;Dusp22;Fam118a;Gmps;Brms1l;Fam120c;Egln1;Tmem50b;Irf2bpl;Mycbp2;Ocrl;Zbtb41;Daam1;Usp48;Denr;Zfp827;Jade2;Nap1l1;Larp4;Pdia4;Arhgef12;Glb1l;Fmr1;Kctd2;Pdzd8;Cep250;Gk;Stxbp5;Slmo2;Pdcd6;Taf15;Gcnt1;Xpr1;Bcl2;Edem3;Gphn;Clock;Snx18;Hook3;Mtm1;Zc3h15;Fxr1;Fam126b
miR-103a/107/107ab,1236,418,60,0.409044091513623,1.02069252646224,Pde3b;Agfg1;Rnf125;Cdc6;Thy1;Ccnyl1;Glud1;Tgfbr3;Cpd;Cpne3;Eif4b;Styx;Kpna3;C1ql3;Elovl6;Slc35g1;Fam49a;Cops2;Mbnl3;Tmem184b;Mbnl1;Armc1;Mfsd14b;Whsc1;Znrf3;Ppp2r5c;Gga2;Sh3bp5;Fam117b;Kif23;Camk2g;Cdk6;Ncbp3;Poldip2;Rnmt;Ran;Mlst8;Atp13a3;Cdon;Pdcd10;Snx13;Zcchc2;Ak2;Tnpo1;Tle4;A230046K03Rik;Pank2;Arpc5l;Zbtb8a;Suz12;Ptpn4;Tspan5;Kif3b;Gnpnat1;Tmem33;Tardbp;Hdgfrp3;Ankrd44;Ankfy1;Fam126b
