Geneset,All_Total_DE,All_Total_In_Set,All_Total_DE_In_Set,All_Pvalue,All_Odds,All_DEGenesInSet
miR-300/381/539-3p,1739,622,148,0.00528826460674639,1.28403483331148,Irf4;Id2;Ikzf2;Itm2c;Kif11;Dek;Gltscr1l;Tbc1d4;Smo;Fnbp4;Fkbp1a;Nktr;Ccna2;Celf2;Zbtb22;Rif1;Adamts3;Hmgb2;Sept11;Zmynd8;Lmo4;Sbf2;Rev3l;Ptpre;Rras2;Gls;Cyfip1;Atrx;Map4;B3gnt2;Clspn;Ets2;Hook3;Jup;Trpm7;Btf3l4;Zfp319;Mapre2;Rap2c;Psip1;Lrrc4;R3hdm1;Nrp2;Elovl7;Ube2e2;Taok1;Utrn;Tial1;Hbp1;Ptms;Nudt4;Zmynd11;Rock2;Eml5;Unc119b;Mgat4a;Kmt2c;Rab6b;Slk;Nucks1;Arid4b;Fkbp5;Sbno1;Gtdc1;Igf1r;Mphosph9;Cd44;Chtop;Ctnnb1;Slc38a1;Wee1;Sub1;Hmgcr;Ccar2;Slmap;Scai;Cdk1;Casp8ap2;Dmtf1;Notch3;Ick;Creb1;Mier1;Ets1;Map2k3;Gatad2a;Impact;Hectd1;Hnrnpd;Mga;Ddx6;Afap1;Zmiz1;Tnrc6a;Birc6;Mycbp2;Pdha1;Mbnl1;Smek2;Phip;Kmt2a;Rsf1;Arap2;Epb41l1;Ppp1r2;Sfrp2;Orc4;Bcl11b;Gdap2;Tmem168;Ireb2;Cpne2;Prkce;Med12;Rab11b;Syf2;Nasp;Pias1;Pds5b;Ahdc1;Dtwd2;Ube3a;Taf4b;Tmem259;Ubl3;Slc18a2;Usp7;Homer2;Larp4b;Dcaf10;Zcchc24;Rnf24;Lrrcc1;Zfand3;Tns1;Clock;Cnnm4;Stk40;Cwc22;Sgtb;Rictor;Rprd1b;Bcl2l11;4833439L19Rik;Mfsd14b;Usp25;Osbpl3;Larp1
miR-204/204b/211,1739,376,92,0.0105534133196304,1.32424796464055,Tmem64;Myo10;Il6ra;Itpr1;Shc1;Sos1;Inpp4a;Chn2;Arhgap11a;Atf6;Ddx19b;Ap2a2;Ephb6;Cap2;Slc43a1;Sept11;Lamp1;Cdc25b;Cmtm6;Sec24d;Arhgap29;Slc16a6;Robo1;Yif1a;Hook3;Fbxw7;Map1lc3b;Ipo8;Dnajc13;Mapre2;Ssbp3;Rap2c;Ktn1;Klf3;Prmt6;Ap1s1;Taok1;Pip4k2b;Pdcd6ip;Ptprj;Wnk1;Pik3cb;Edem1;Dynll1;Fam178a;3110043O21Rik;Zbtb34;Ccnt2;Sec61a2;Camk1d;St7;Elovl6;Angptl2;Ndrg3;Tcf12;Dmtf1;Creb1;Crat;Rps6ka5;Birc6;Lfng;Ankfy1;Tnrc6b;Elmsan1;Mbnl1;Mllt3;Znrf3;Arap2;Trp53inp1;Rab8a;Bcl11b;Ubn2;Tnik;Slc25a35;Sla2;Dnajc14;P4hb;Glis3;Sf3b1;Efemp2;Gabpb2;Larp4b;Gnaq;Zcchc24;Rnf24;Nr4a2;Dcaf5;Cnnm4;Hs2st1;Rictor;Gucd1;Zeb1
miR-31,1739,240,61,0.013429983982506,1.3886597068596,Cd28;Atp8a1;Syde2;Sgms1;Tacc1;Zfp280c;Sh2d1a;Kctd21;B3gnt2;Tspan31;Hook3;Raph1;Klf3;Ehd1;Lman2;Slbp;Dusp7;Wnk1;Lats2;Eml5;Rab6b;Prlr;Map4k5;Supt16;Zbtb34;Mphosph9;Slc39a9;Map3k1;Cdk1;Ndrg3;Rab19;Vav3;Lbh;Rdx;Trp53inp2;Cops2;Rsf1;Phc3;Zfp574;Akap7;Ccnj;Tmem168;Lsm6;Ubn2;Ppp3ca;Prkce;Tesk2;Dhcr24;Fam53b;Pex5;Heatr5a;Fam104a;Sh3bgrl2;Tfrc;Rasa1;Tns1;Clock;Camk2d;Stk40;Vps26b;Sertad2
miR-328a/328b-3p,1739,116,32,0.0160582751025569,1.54715359930359,Cited2;Gm2a;Usb1;Shkbp1;Pef1;Man1c1;Etv6;Slc27a4;Foxo4;Gtdc1;Igf1r;Pak6;Hap1;Ptpn9;Tomm40l;Zhx2;Ip6k1;Ube2z;Epb41l1;H2afx;Pim1;Ptprf;Usp37;Rsbn1l;Rwdd2b;Tesk2;Pten;Susd6;Ranbp10;Mbnl3;Kcnq5;Tcf7l2
miR-26ab/1297/4465,1739,672,154,0.0183334913920408,1.21898625812217,Tmem64;Itpr1;Pmepa1;Dapk1;Pygo2;Enc1;Gltscr1l;Tbc1d4;Rcn1;Xkrx;Stk39;Tob1;Pde4d;Otud4;Adam19;Nktr;Celf2;Arpp21;Dock4;Gpr146;Klf10;Serp1;Rpgr;Pxylp1;Huwe1;Pgrmc2;Mlec;Slc16a6;Mtx2;Sfmbt2;Galnt10;Rap2c;Zfp608;Eaf1;Nabp1;Phf20l1;Chsy1;Ehd1;Trps1;Ctdsp2;Ube2e2;Taok1;Kpna2;Wnk1;Tmcc1;Tcp11l2;Ttc28;Dennd4a;Anks1;Eml5;Mgat4a;Atp11c;Btg1;Kmt2c;Zfc3h1;Dnm1l;St8sia4;Rps6ka2;Fam178a;Zdhhc7;Mtmr1;Styx;Sbno1;Cdk8;Bod1;Aspn;Stradb;Lnpep;Whsc1;Plekhm3;Ppig;Rspry1;Ccdc6;Mxi1;Smad1;Acvr1c;Tbc1d32;Mdn1;Cd2ap;Atp10a;Scai;Bak1;Ick;Creb1;Naa15;Etv3;Ubtf;Entpd7;2810474O19Rik;Adam9;Trp53inp2;Ppp3cb;Pak2;Cops2;Ndfip2;Tnrc6a;Tnrc6b;Fbxo11;Sgcb;Dlg4;Arid3a;Galnt7;Mllt3;Mtdh;Rtf1;Znrf3;Fkbp3;Myo9a;Trp53inp1;Pim1;Akap7;Trib2;Ccnj;Usp37;Prr5l;Krit1;Ubn2;Depdc1b;Carm1;Tnks1bp1;Serbp1;Trim33;Ptgs2;Tesk2;Nup50;Rassf3;Pias1;Rc3h2;Tmem248;Tbc1d30;Camkk2;Ccnjl;Pten;Ube3a;Sh3kbp1;Larp4b;Gatsl2;Zcchc24;Slc25a20;Osbpl2;Ranbp10;Lnx2;Pik3c2a;Thap2;Rcn2;Abcc4;Armcx2;Abi2;Col10a1;Oaf;Usp25;Larp1;Zcchc2;Tcf7l2
miR-142-3p,1739,233,58,0.0232315891030194,1.34892855987764,Crtam;Rarg;Sypl;Foxm1;Plxnd1;Mastl;Adamts3;Baz1a;Pgrmc2;Bclaf1;Eml4;Morf4l2;Anln;Rab40c;Trps1;Zfp827;Taok1;Utrn;Sik1;Anks1;Rock2;Mgat4a;Foxo4;Vamp3;Rbm27;Nucks1;Prlr;Bod1;Dirc2;3110043O21Rik;Ccdc6;Ccnt2;Fam208b;Smg1;Dmtf1;Irak1;Fyco1;Picalm;Trp53inp2;Hectd1;Kmt2a;Arap2;Rac1;Asb7;Fndc3a;Rab3a;Bach1;Arl15;Tesk2;Jmjd1c;Zbtb41;Itga8;Gnaq;Zcchc24;Cyb5r3;Rictor;Zeb1;Arntl
miR-223,1739,189,48,0.0242114273944994,1.38419234786244,Tmem64;Tgfbr3;Inpp4a;Stk39;Pde4d;Otud4;Celf2;Prpf39;Rras2;Aco1;Rap2a;Map4;Atp1b1;Fbxw7;Itgb1;Eif5b;Phf20l1;Trps1;Hsp90b1;Kmt2c;Adcy7;Styx;Srek1;Igf1r;Ddit4;Atxn1;Cd2ap;Vav3;Wdr62;Cops2;Mga;Gpr155;Abhd13;Tnrc6b;Mbnl1;Galnt7;Phip;Orc4;Ago3;Rps6kb1;Pds5b;5031414D18Rik;Treml2;Rasa1;Pik3c2a;Rcn2;Fbxo25;Plagl2
miR-18ab/4735-3p,1739,167,43,0.0242233969173082,1.4093217068836,Kit;Runx1;Sypl;Enc1;Atp8a1;Pde4d;Xylt2;Nktr;Dock4;Atm;Ptgfrn;Pnisr;Etv6;Zfp367;Fchsd2;Ctdspl;Phf19;Map3k1;Atxn1;Cdk19;Ypel5;Ptp4a3;Hif1a;Triobp;Fryl;Lsm14b;Tnrc6b;Elmsan1;Mbnl1;Kcna1;Ube2z;Nedd9;Epb41l1;Zfp62;Phc3;Trib2;Kdm5b;Zfp207;Tmem248;Pten;Slc22a8;Adck3;Rell2
miR-24/24ab/24-3p,1739,405,95,0.0291863925647006,1.25019157660882,Chl1;Gria3;Sp6;Cd28;Adam19;Spcs3;Tor2a;Celf2;Mpi;Adamts3;Tmem50b;Tsc22d3;Tcerg1;Ptgfrn;Mlec;Eml4;Kctd21;Sema4a;Prkcb;Appl2;Rnf11;Nav2;Rap2c;Nrp2;Tmem173;Taok1;Sema4g;Atp13a2;G6pdx;Acvr1b;Rbm27;Abcb9;Tbc1d22b;Pcyt1a;Fmnl3;Ogt;Stradb;Whsc1;Mxi1;Tgif2;Cdkn1b;Sub1;Matr3;Arhgap19;B4gat1;Mapk7;Ubtf;Rer1;Slc25a39;Zer1;Cmtm4;Lhpp;Smu1;Furin;Trp53inp1;H2afx;Rab8a;Pim1;Ago3;S1pr1;Cep95;Ptprf;Slc25a44;Pim2;Usp37;Rsbn1l;Rbm41;Trim33;Mboat7;Bbc3;Pea15a;Sys1;Sirt2;Rabgap1l;Rc3h2;Tbc1d30;Tmed8;Ccdc58;Stx17;Timm13;Gba2;Gatsl2;Rnf24;Ranbp10;Rasa1;9930012K11Rik;Tns1;Dyrk2;Mbnl3;Mapkbp1;Gucd1;Bcl2l11;Cnot6;Iqgap1;Reep2
miR-129-5p/129ab-5p,1739,317,75,0.0382241597817069,1.26179699523285,Dusp10;Oxr1;Pmepa1;Runx1;Sgms1;Celf2;Cstf2t;Hmgb2;Tacc1;Rpia;Mn1;Zfp280c;Prkcb;Hook3;Fbxw7;Zfp281;Dnajc13;Etv6;Lrrc4;Zfp608;Slbp;Tmem65;A830080D01Rik;Tial1;Tmcc1;Styx;Sbno1;Hs3st3b1;Fam196b;Lancl2;Ube2o;Lmna;Pak6;Gprin3;Cbx4;Fmr1;Tgif2;Smg1;Bptf;Tox;Stat5b;Ets1;Prdm5;Rps6ka5;Trio;Tnrc6b;Mbnl1;Kmt2a;Rsf1;Trp53inp1;Celf5;Mef2a;Ago3;Camk4;Bcl11b;Ubn2;Hdgfrp3;Rps6kb1;Prkce;Ahdc1;Hoxc10;Tbc1d30;Sh3kbp1;Gabpb2;Sec61a1;Gnaq;Rpgrip1;Rnf24;Nr4a2;Rapgef6;Stk40;Jade1;Fkbp2;Banp;Larp1
