Geneset,Up_Total_DE,Up_Total_In_Set,Up_Total_DE_In_Set,Up_Pvalue,Up_Odds,Up_DEGenesInSet
miR-504/4725-5p,1536,122,24,0.225383672885889,1.15348803755462,Crtam;Bach2;Zfp827;Gpr55;Chd3;Sik1;Gbp7;Ier2;Fmnl3;Ehd4;Elovl6;Rnf114;Mcmbp;Nlrc3;Bora;Lamtor1;Slc25a22;Chl1;Ptpn1;Mapre2;Limd2;Pomt2;Prrc1;Phlpp2
miR-126-3p,1536,19,4,0.230233002463525,1.25409870568359,Rgs3;Slc7a5;Efhd2;Ptpn9
miR-296-3p,1536,29,6,0.236187429373526,1.22705149339141,Itm2a;Fam46c;Serf2;Socs6;Chl1;Znrf3
miR-204/204b/211,1536,376,70,0.2618551158581,1.07888230159698,Lfng;Bcl2;Zdhhc15;Tgfbr2;Sept11;Cluh;Dtx1;Coro1c;Tmem64;Zadh2;Ap1s3;Cpd;Nr4a2;Ap2a2;Zfp36l1;Elovl6;Il6ra;Slc16a6;Eef1e1;Ppic;Arhgap11a;St7;Ski;Tnik;Fam126a;P4hb;Tmtc2;Akip1;Chn2;Gga2;Sec24d;Fam117b;Elmsan1;Fam160a2;Arrb1;Ipo8;Tomm70a;Gucd1;Mrpl35;Gins3;Yif1a;Irf2bp2;Inpp4a;Tpm3;Atp2b1;Foxk2;Metap1;C330018D20Rik;Grm1;Socs6;Fam122b;Prmt6;Cmtm6;Mapre2;Rab8a;Ncoa7;Mbnl1;Znrf3;Fam178a;Mrpl15;Acsl4;Syncrip;Agap2;Sos1;Arhgap29;Tanc2;Phlpp2;Cpox;Igf2r;Cap2
miR-411,1536,46,9,0.279455400004516,1.14423647675739,Foxo1;Cd200;Set;Zdhhc3;Camkk2;Nab1;Nfatc2ip;Sf3b3;Lrrc59
miR-491-5p,1536,94,18,0.284991736286009,1.11463906359831,Bach2;B4galt5;Chd3;Ier5;Elovl1;Nfkbid;Padi2;Lasp1;Abce1;Pmf1;Erf;Dnmt3a;Lman2;Aph1a;Adgrl1;Fam222b;Zc3h7b;Zbtb4
miR-197,1536,143,27,0.290591960741546,1.09578019646648,B4galnt1;Smyd5;Chek1;Ugcg;Cnbp;Scamp1;Prkrir;Gga2;Tor1aip2;Ywhag;Papd7;Sdc3;Rfc1;Sar1a;Armc1;Ago2;Ctnna1;Rnf26;Dcun1d4;Usp31;Syncrip;Nup153;Nlk;Def8;Il1rap;Susd6;Cbx3
miR-544/544ab/544-3p,1536,269,50,0.290883591920169,1.07564568319602,Arhgap20;Zdhhc15;Foxo1;Timp2;Hspa9;Eml4;Dis3;Slc39a10;Slc16a10;Sgms1;Ssr1;Btbd11;Elovl6;Polr1e;Gatad2a;Trim25;Dcp2;Poldip2;Txnrd2;Atp2a2;Slc25a22;Ppp2r1b;Frmd4a;Foxn2;Nab1;Arpc2;Sh2d2a;Wdr1;Polr2m;Zfp287;Sipa1l1;Socs6;Slc5a3;Rpp14;Pnp;Bmpr2;Bahd1;Syncrip;2210408I21Rik;Tnrc18;Fam210a;Tanc2;Tstd2;Saal1;St3gal3;Srsf2;Aebp2;Dennd1b;Ccdc43;Susd6
miR-128/128ab,1536,784,142,0.310092569341189,1.04372036050681,Tmsb10;Fam102a;Fam65b;Bcl3;Pde3b;Mdn1;Foxo1;Ncapg2;Mapkapk3;Glipr2;Sh2d3c;Adam19;Vsir;Zfp827;Ostf1;Gnpnat1;Limk1;Adcy7;Gria3;Gpr174;E2f6;Tmem9b;Ikzf2;Stk39;Sik1;Zfp36l2;Coro1c;Set;Gltp;Elovl1;Cdc6;Tmem64;Prcp;Rpn1;Zadh2;Ehd3;Sgms1;Cpd;Traf3;Zfp36l1;Ece2;Ugcg;Adamts10;Ak2;Elovl6;Sfmbt2;Irf4;E2f3;Rasgef1b;Hsp90aa1;Gatad2a;Tmem248;Naa50;Sec61a1;Dcaf7;Mmd;Peak1;Sv2a;Zc3h12d;Adcy3;Dcp2;Ttc28;Fam126a;Slc39a11;Vav3;Tmtc2;Poglut1;Snx12;Man1a;Tmed5;Ppif;Rab11fip1;Nfatc1;Nln;Snx18;Papd7;Car12;Ppp2r1b;Frmd4a;Fam49b;Gfod1;Hyou1;Stk40;Nab1;Rnf144a;Rxra;Cbx5;N4bp1;Evi5;Clpp;Efr3a;Lbh;Mknk2;Fam120c;Tgfbr3;1700025G04Rik;Eif2s2;Atp2b1;Rffl;Rab27a;Ago2;Socs6;Slc5a3;Tmbim6;Gmps;Stx1a;Ss18;Mapre2;Plagl1;Ncoa7;Dcun1d4;Tfeb;Gpd2;Gfpt1;Hipk3;Ptpn9;Bahd1;Bend4;Ing5;Ptpn3;Zfp516;Mesdc1;Dvl2;Sos1;Atl3;Tnrc18;Usp46;Nus1;Gspt1;Iffo2;Nfx1;Tmem110;Fam222b;Tanc2;Tstd2;Phlpp2;Bmi1;Neurl1b;Dennd1b;Rap1b;Cpox;Zfp275
miR-592/599,1536,145,27,0.318296181065204,1.07690067883622,Foxo1;Skil;Enc1;Set;Mctp2;BC052040;Nfatc2;Zc3h12d;Vrk1;Prkca;Fam49b;Evi5;Baiap2;Gins3;Tshz1;Tmem206;B3glct;Znrf3;Agap2;Tnrc18;Fam222b;Tanc2;Ankrd13b;Limd1;Lrrc59;Pdrg1;Zbtb4
