Geneset,TDP69Th_Vs_TDPsmTh.All_Pvalue,TDP69Th_Vs_TDPsmTh.Down_Pvalue,TDP69Th_Vs_TDPsmTh.Up_Pvalue,TDP69Th_Vs_TDPsmTh.All_Odds,TDP69Th_Vs_TDPsmTh.Down_Odds,TDP69Th_Vs_TDPsmTh.Up_Odds,T4int8ThVs_TDP69Th.All_Pvalue,T4int8ThVs_TDP69Th.Down_Pvalue,T4int8ThVs_TDP69Th.Up_Pvalue,T4int8ThVs_TDP69Th.All_Odds,T4int8ThVs_TDP69Th.Down_Odds,T4int8ThVs_TDP69Th.Up_Odds,T4SP69vsT4int8Th.All_Pvalue,T4SP69vsT4int8Th.Down_Pvalue,T4SP69vsT4int8Th.Up_Pvalue,T4SP69vsT4int8Th.All_Odds,T4SP69vsT4int8Th.Down_Odds,T4SP69vsT4int8Th.Up_Odds,T8SP69vsT4int8Th.All_Pvalue,T8SP69vsT4int8Th.Down_Pvalue,T8SP69vsT4int8Th.Up_Pvalue,T8SP69vsT4int8Th.All_Odds,T8SP69vsT4int8Th.Down_Odds,T8SP69vsT4int8Th.Up_Odds,T4int8Th_Vs_TDPsmTh.All_Pvalue,T4int8Th_Vs_TDPsmTh.Down_Pvalue,T4int8Th_Vs_TDPsmTh.Up_Pvalue,T4int8Th_Vs_TDPsmTh.All_Odds,T4int8Th_Vs_TDPsmTh.Down_Odds,T4int8Th_Vs_TDPsmTh.Up_Odds,T4SP69_Vs_TDPsmTh.All_Pvalue,T4SP69_Vs_TDPsmTh.Down_Pvalue,T4SP69_Vs_TDPsmTh.Up_Pvalue,T4SP69_Vs_TDPsmTh.All_Odds,T4SP69_Vs_TDPsmTh.Down_Odds,T4SP69_Vs_TDPsmTh.Up_Odds,T8SP69_Vs_TDPsmTh.All_Pvalue,T8SP69_Vs_TDPsmTh.Down_Pvalue,T8SP69_Vs_TDPsmTh.Up_Pvalue,T8SP69_Vs_TDPsmTh.All_Odds,T8SP69_Vs_TDPsmTh.Down_Odds,T8SP69_Vs_TDPsmTh.Up_Odds,T4SP69_Vs_TDP69Th.All_Pvalue,T4SP69_Vs_TDP69Th.Down_Pvalue,T4SP69_Vs_TDP69Th.Up_Pvalue,T4SP69_Vs_TDP69Th.All_Odds,T4SP69_Vs_TDP69Th.Down_Odds,T4SP69_Vs_TDP69Th.Up_Odds,T8SP69_Vs_TDP69Th.All_Pvalue,T8SP69_Vs_TDP69Th.Down_Pvalue,T8SP69_Vs_TDP69Th.Up_Pvalue,T8SP69_Vs_TDP69Th.All_Odds,T8SP69_Vs_TDP69Th.Down_Odds,T8SP69_Vs_TDP69Th.Up_Odds
mmu-miR-183-5p,0.00745307783887724,0.0797775489208142,0.0181902351387482,2.06725911264747,1.60356820142207,2.16957579783468,0.143823342145814,0.119560560370553,0.254630552338695,1.36290334630155,1.5788733284601,1.18586542557557,0.246321120041484,1,0.0313920661195311,1.19981285679738,1,2.10880757893305,0.473517068817084,0.411279940291527,0.319773967012902,0.773258970665789,0.705824968212675,0.86654793453034,0.000155114781414387,0.0021877328083797,0.0170617697401578,2.89411319234634,2.80760589804308,2.06009992716243,0.177693135473875,0.591859329623997,0.0667446740676949,1.27532782639909,0.716133505793583,1.61024759203205,0.0164115680451022,0.0853203774464025,0.0518565098016711,1.83526986060438,1.57894874474718,1.6918252875496,0.82712280805048,1,0.611575250586171,0.502990947316572,1,0.697337093425883,0.130558680115181,0.212810927613167,0.146208043145226,1.40786695539712,1.28157415423615,1.41900011509405
mmu-miR-183-5p.2,0.243836793761104,0.651185575813568,0.052872366885173,1.18531852316306,0.706647343867865,1.80231850143442,0.0884602552138466,0.279062758001476,0.0749878444811957,1.50045717071485,1.12838033826649,1.62505133984479,0.145125455865579,0.348107382489404,0.0903841073767412,1.40157396903512,0.954964683692384,1.6715104178236,0.11701525169832,0.171518792818737,0.11204023057292,1.59004624487201,1.41824332159276,1.74301589804918,0.536165624817716,0.62589007787364,0.324700107585163,0.893025558658775,0.684132924121024,1.08286989860559,0.200614041954587,0.608854421108377,0.0758261625562686,1.23866724395351,0.700110079746807,1.567622359017,0.215950337791681,0.483101169516865,0.117538407128277,1.21377920501802,0.891231256545715,1.44263528739231,0.515052075756694,1,0.251555666711605,0.859926205338987,1,1.19313196442005,0.0762551207187828,0.0935535554283517,0.158266850856136,1.56581188291931,1.71348996818218,1.38500430944296
mmu-miR-1839-5p,0.861045362791984,0.558112724858017,1,0.26500565522476,0.518694508316335,1,0.111183130887995,1,0.0246702278541696,1.67934852777025,1,2.70617077270921,1,1,1,1,1,1,0.214435795196192,1,0.0569961618433046,1.16202648773867,1,2.66867996561448,0.667430861432138,0.421093853978632,0.572209227608887,0.552658601252292,0.685146050026588,0.504487864459352,0.524141869765424,0.410384471597028,0.411891122985731,0.768036181507189,0.701092107793685,0.847765675312842,0.382651245073047,0.565901088143123,0.170304600083343,0.981188736458049,0.510794573986663,1.43991127505527,0.113313527905929,1,0.0475155571016511,1.71066413322005,1,2.37090140835567,0.190372289248125,1,0.0559466910864977,1.36935672779336,1,2.23705323904286
mmu-miR-184-3p,0.739343900045819,0.288539289516464,1,0.568046865973424,1.11306428066451,1,0.785429653100614,1,0.500850678173646,0.456528222215574,1,0.735153094892551,0.493628182833542,1,0.204050355104165,0.743761264277248,1,1.30251303235738,0.377212614003012,0.159557957668301,1,0.756973171989171,1.41625087561066,1,0.100324210788474,0.35909506779877,0.0528049882880237,1.59735411091996,0.934696773627538,1.99947127713492,0.0330062046513526,0.149672847681549,0.0473291706714443,2.00330478204172,1.50561286502638,1.98438141793192,0.246486741197851,0.297269633477522,0.230333079970857,1.21294195211411,1.09606563326256,1.24779622066216,0.318080659855549,1,0.159392103418433,1.05772905043613,1,1.46612186326327,0.694184238938112,1,0.393635585545758,0.538178166864297,1,0.878838681607393
mmu-miR-184-5p,0.632973267947108,0.433692044164664,0.556079545447393,0.663059774845997,0.8194736862977,0.524478369876705,0.120731925027813,0.109108594920451,0.193567514034948,1.57468689441573,1.78392508640958,1.3502540429356,0.0211075449631544,0.0117176633903342,0.154090613960221,2.56855047300654,3.68654176776508,1.50880202060196,0.102321949296876,0.0234037342567145,1,1.83824172996124,3.44637021421549,1,0.249938646754434,1,0.0287440434713105,1.21087577159195,1,2.37535756887726,0.35290505998585,0.272877535977153,0.358952344700349,1.04070490560602,1.10797795236953,0.989348901975952,0.13816334228006,0.217684713709856,0.154381951299739,1.47361033034679,1.27936791960527,1.46868026692119,0.73230205073888,1,0.568807943379504,0.369417060589292,1,0.511668823725335,0.60181791818624,0.28779479841382,0.598715017967299,0.623454486756147,0.937962943246634,0.482816764719
mmu-miR-1843a-5p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-185-3p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-185-5p,0.75403964098257,0.63225222542497,0.593190602197092,0.695454220745362,0.723195293832329,0.714851766615352,0.143823342145814,0.119560560370553,0.254630552338695,1.36290334630155,1.5788733284601,1.18586542557557,0.132801067714547,0.33603158966197,0.0834321690762393,1.43683519992107,0.976328557304162,1.71156284489023,0.0402052082558636,0.164170196276456,0.0272264971617774,2.08821440553286,1.44996387770396,2.7498683862114,0.244775150037701,0.404852474950095,0.175436530080416,1.18470191110904,0.956367214082231,1.32848285997683,0.0291599475421788,0.591859329623997,0.00505897899524096,1.7255931919032,0.716133505793583,2.28579510786418,0.0652894997428788,0.295265823663374,0.0518565098016711,1.52390286911923,1.12335225915667,1.6918252875496,0.0993533982841719,0.167415215233657,0.119585858545124,1.52334483474236,1.43580270588696,1.50440771087018,0.130558680115181,0.427443657885865,0.0683064799606825,1.40786695539712,0.832975372448665,1.69968395742156
mmu-miR-186-3p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-186-5p,0.132496142192538,0.159235701301307,0.220927493535237,1.36843929458391,1.36615601048307,1.25249219572133,0.0380819952972356,0.266451928462177,0.0290613474734936,1.73243196455807,1.15419489115557,1.92754943724893,0.132801067714547,0.33603158966197,0.0834321690762393,1.43683519992107,0.976328557304162,1.71156284489023,0.109402917500739,0.050579426850174,0.319773967012902,1.62726518879141,2.23526979986007,0.86654793453034,0.649723016661598,0.608978178327269,0.47303494126581,0.793264592714339,0.699791106797162,0.901276016453273,0.177693135473875,0.387145005461575,0.129937447431751,1.27532782639909,0.978729272660111,1.40949343133026,0.545019496685388,0.295265823663374,0.64756179314239,0.898858176223022,1.12335225915667,0.740864594030013,0.673047365714745,0.415951612587456,0.611575250586171,0.687160791021394,0.698961729883238,0.697337093425883,0.229800778991269,0.0299508196783753,0.654171033137144,1.21796264605539,2.25076557616346,0.657892758677861
mmu-miR-187-3p,0.69321303345974,0.3040312379772,1,0.530371924645666,1.03860775892941,1,0.137064678556741,0.0655828973862172,0.285504401229291,1.54992875724548,2.26094105431596,1.07939829023047,1,1,1,1,1,1,0.0115673573550107,0.0130559911821677,0.0635835390548072,3.75383705687909,4.36733749247495,2.50177918915296,0.259615647765555,0.452373735547836,0.127605395207533,1.19202086314565,0.642224622708267,1.62550852445153,0.576646595302165,0.441300735533644,0.452608035689307,0.713054855177727,0.657172343385121,0.791118087230672,0.439789684244302,0.311618150615418,0.423919329184208,0.905556764445368,1.02276798043289,0.83089812619306,0.329616725314395,0.0133926722359599,1,0.986985657281652,4.32514039206388,1,0.0862421192453173,0.211476279448508,0.0679400089662558,1.82750551202689,1.17311455621875,2.07699201592467
mmu-miR-187-5p,0.3242941755824,0.317532055989304,0.213723154396702,0.995592846976526,0.865252406396474,1.1673624930545,0.015055934248239,1,0.00249148068118153,3.36161318539777,1,5.4163458822338,0.298240962284302,0.0674757968900898,1,0.909697716573626,2.44540335814684,1,1,1,1,1,1,1,0.338008065971844,1,0.101464084018345,0.968099363570203,1,1.89580223680351,0.710511727801491,1,0.434165320129916,0.369626840387697,1,0.659286332971989,0.0822182505736041,0.0208409665320878,0.411831805291206,1.96450323325492,3.29467717295937,0.692401010138319,0.337900203234286,1,0.221226245703397,0.822344538491728,1,1.13886299886664,0.165125951634901,1,0.0596511065709397,1.48321767887344,1,2.42175081273048
mmu-miR-188-3p,0.0903158665711603,0.129313069677536,0.150312877796043,1.64284300347176,1.56042449551786,1.50291990414615,0.0887876497775525,0.147283687038193,0.115977761947811,1.68051284431334,1.53999690700439,1.62182061025693,0.261129115962363,0.0842434631452352,0.470956643850812,1.17039299596983,2.00359317606007,0.621538042827284,0.377212614003012,1,0.115641769579154,0.756973171989171,1,1.73869560467804,0.207267061893046,0.0556361381013781,0.542344912950463,1.29201934439265,2.06328711796579,0.687980548222336,0.0330062046513526,0.0516046780605737,0.120583173280884,2.00330478204172,2.11150259667661,1.56482607110576,0.0234514648862191,0.134953945338766,0.0387800821986487,2.10862355696668,1.53658154627679,2.08445158484714,0.0574085062757019,0.0341849002690119,0.159392103418433,1.95355924310725,2.94621331634272,1.46612186326327,0.258847296186424,0.344644701671166,0.182318462675823,1.18657944696717,0.815265924308487,1.38325412574414
mmu-miR-188-5p,0.731368348590155,0.264840937259895,0.918642222895915,0.713410665329644,1.16955315651022,0.232202293561758,0.00561430836518538,0.111644549486333,0.00956022819470008,2.21550343501195,1.6167055154724,2.26415809443545,0.384964929075621,0.601578122800928,0.178969453856207,0.998565479380464,0.486608797361825,1.3663177419959,0.238209067772065,0.0473366792596936,1,1.2173210359144,2.28739488952023,1,0.861159736773343,0.924029831343513,0.451600773065752,0.579196439417975,0.227325315365014,0.923409838294527,0.368697613582039,0.205657744863068,0.502039888768975,1.04684187273902,1.28554232311728,0.889835514771758,0.378577490755688,0.153969150633453,0.626038753740608,1.03921250487446,1.37991249929056,0.759057612719232,0.0892498151012629,0.16005093827943,0.109679617603177,1.56367725031993,1.4686414539303,1.54225082012785,0.0587423508022598,0.0811346357029627,0.134605682670932,1.65333290421167,1.79560769005753,1.45469556907228
mmu-miR-1894-5p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-1896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-18a-3p,0.465127099118961,0.369633166942913,0.42061081448361,0.904766918972591,0.973506354012754,0.839810148495923,0.471654427698074,0.189048326022731,0.58305322681487,0.874639824069568,1.35463023263838,0.646631847555496,0.337848847767264,1,0.0957902686144328,1.02363103191021,1,1.79419649994064,1,1,1,1,1,1,0.172782447853356,0.0279305511642449,0.624857737646818,1.35706346600953,2.34750126977544,0.6051391526771,0.435911385258183,0.20273954495886,0.559592449881098,0.951189544047063,1.31683991287945,0.741302114552571,0.0238726752635554,0.000527725164037087,0.741861326466563,2.02995465999566,3.86526973303293,0.497744210939107,0.639321659785586,0.194612364036608,0.706334673102001,0.59127453769478,1.2401593426392,0.393225263665473,0.348786564082308,0.0450449479037407,0.734464787035406,1.03133664534318,2.35643243685033,0.371055265274933
mmu-miR-18a-5p,0.620845798177128,0.283321853552648,0.788296339810313,0.815887564980717,1.14083791247572,0.465144738976466,0.528365157129288,0.492546086631033,0.415160385524113,0.879821398815891,0.750372340316619,0.963318626859475,0.132801067714547,0.0521970164562595,0.368699464120679,1.43683519992107,2.05723524038258,0.9757904426913,0.732583062742463,0.411279940291527,1,0.3772055744259,0.705824968212675,1,0.777266381760492,0.404852474950095,0.814342968786399,0.676181082776677,0.956367214082231,0.514802525650297,0.536727928461787,0.219839919847605,0.689447757504226,0.899361320852034,1.25474391864796,0.705286065862657,0.675305747994152,0.295265823663374,0.797469925844586,0.794479958159801,1.12335225915667,0.578233761054851,0.82712280805048,1,0.611575250586171,0.502990947316572,1,0.697337093425883,0.828417134074016,0.212810927613167,0.943096832641969,0.549855012471866,1.28157415423615,0.209075671159267
mmu-miR-18b-3p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-18b-5p,0.75403964098257,0.448509957575388,0.788296339810313,0.695454220745362,0.926787724182886,0.465144738976466,0.528365157129288,0.266451928462177,0.600759098591563,0.879821398815891,1.15419489115557,0.751669650667374,0.0636853639757558,0.0521970164562595,0.190342940139536,1.68663073714048,2.05723524038258,1.33435350754882,0.732583062742463,0.411279940291527,1,0.3772055744259,0.705824968212675,1,0.777266381760492,0.404852474950095,0.814342968786399,0.676181082776677,0.956367214082231,0.514802525650297,0.400113169045205,0.219839919847605,0.526066405240283,1.01757536372833,1.25474391864796,0.867978923272933,0.675305747994152,0.295265823663374,0.797469925844586,0.794479958159801,1.12335225915667,0.578233761054851,0.82712280805048,1,0.611575250586171,0.502990947316572,1,0.697337093425883,0.828417134074016,0.212810927613167,0.943096832641969,0.549855012471866,1.28157415423615,0.209075671159267
mmu-miR-1902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-190a-5p,0.36506433784862,0.173325164803949,0.610180458688169,1.04833771537489,1.33262789012646,0.698856986383495,0.0445926063799248,0.279062758001476,0.033229887713604,1.68402985700405,1.12838033826649,1.87767186768036,0.263598428559322,0.056283805353058,0.615247390026945,1.1710611382465,2.01019488524213,0.62071335011839,0.11701525169832,0.0539412481422438,0.328805868597249,1.59004624487201,2.1852412053803,0.847989193130281,0.169868203938506,0.62589007787364,0.047006114162242,1.29323608371549,0.684132924121024,1.75632875326271,0.305466432619574,0.608854421108377,0.144177259241088,1.11076897638747,0.700110079746807,1.37313119490688,0.134812500058877,0.483101169516865,0.0592300476674783,1.34083663651479,0.891231256545715,1.64703882433039,0.0528440420985699,0.426433118988937,0.0236393360338521,1.71578334275429,0.683991152871583,2.06284836562643,0.144849090482654,0.441029734618077,0.0755778836956086,1.37154663554026,0.81474653542455,1.65797419104465
mmu-miR-190b-3p,0.121972603492582,0.317532055989304,0.0493873794597827,1.70808400047008,0.865252406396474,2.63078445824834,0.222244546106204,0.103993498685939,0.302650155071424,1.2582815495356,1.8811308289846,0.899186332671572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.416649549039194,1,0.164770020603322,0.83228377295277,1,1.48491988586694,0.764117873735163,1,0.411831805291206,0.326725995767837,1,0.692401010138319,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-190b-5p,0.337283025661898,0.159235701301307,0.593190602197092,1.07686546870424,1.36615601048307,0.714851766615352,0.0380819952972356,0.266451928462177,0.0290613474734936,1.73243196455807,1.15419489115557,1.92754943724893,0.132801067714547,0.0521970164562595,0.368699464120679,1.43683519992107,2.05723524038258,0.9757904426913,0.250191035239165,0.050579426850174,1,1.18948043305533,2.23526979986007,1,0.150565053905786,0.608978178327269,0.0413546073943662,1.33041743205822,0.699791106797162,1.80282958101635,0.277068910147806,0.591859329623997,0.129937447431751,1.14271842724157,0.716133505793583,1.40949343133026,0.115906680538574,0.462024182103629,0.0518565098016711,1.38299427019471,0.912600867461786,1.6918252875496,0.0465902416623138,0.415951612587456,0.0207865170415916,1.76121193069402,0.698961729883238,2.11605368996544,0.130558680115181,0.427443657885865,0.0683064799606825,1.40786695539712,0.832975372448665,1.69968395742156
mmu-miR-191-3p,0.304147578759914,0.484535651534732,0.115840587263833,1.08629255189192,0.598677374725732,1.75294755077304,1,1,1,1,1,1,0.189460607386074,1,0.0587470776599197,1.36559572237029,1,2.39133446791615,1,1,1,1,1,1,0.141124931525823,0.121036278077369,0.218413072064772,1.55044233466698,1.71609757245641,1.26321796744507,0.0808984463574611,0.346218092157868,0.0400548228061475,1.85229604160109,0.809140567418526,2.37947597000065,0.491275574319458,0.492069341289939,0.303880762761484,0.802526434119238,0.589559680786759,1.03910637553327,0.509646778102977,1,0.357473405752102,0.56895683763912,1,0.787974091557708,1,1,1,1,1,1
mmu-miR-191-5p,0.42130068689939,0.340344925246713,0.441656610740251,0.995567834514695,1.06258753026483,0.912836435422031,0.195831683141837,0.0582139713942367,0.475965035739771,1.26005820689958,1.89015351989026,0.898663523464624,0.808754570764701,0.647179741644283,0.643096849322573,0.520828875778068,0.446622381272911,0.594669306508146,0.763451506824309,1,0.346768972526136,0.353952754088519,1,0.813143934626017,0.453096953802426,0.458797202501529,0.364352297207518,0.967921996579035,0.893578606579596,1.03330118385554,0.627623130831118,0.641511927786541,0.434569682426228,0.831457766063797,0.670108766086356,0.966139016295282,0.177466086973969,0.115622130156872,0.386701840567059,1.26375609286159,1.46548411421883,1.0149679597015,0.239102387978902,0.19006998986133,0.282717033794309,1.20676061063133,1.34550987553217,1.1397517428551,0.290141974415021,0.106885598063593,0.509374467270936,1.1303933207682,1.63850885364828,0.84000945217784
mmu-miR-1912-3p,0.00197456362908647,0.000521504569419684,0.301393508303026,2.74004658090061,3.57132305606773,1.08700599096211,6.13650254015806e-05,0.10045527039005,8.03530608657775e-05,3.94753226829032,1.75500697043831,4.2849616447858,0.26499628270067,0.0485300691477047,0.627832688121729,1.17061512738058,2.28503666754694,0.46060604952882,0.001356167585405,3.38767767783807e-05,1,4.06767902729215,7.69291003822444,1,0.66724382102604,0.148678089530525,0.901682074423965,0.71620379751502,1.47203421145924,0.243490833300245,0.310284920706308,0.0177161841796719,0.860169794442668,1.1104965703117,2.44199338646175,0.394600601701106,0.278826797008697,0.0681007936825361,0.663558839603693,1.15259945285822,1.77560190026094,0.643854646655472,0.330919742917958,1,0.150115617547209,1.05779788094713,1,1.46686776806108,0.079691995734253,0.0759558908024447,0.175485992420693,1.66466411180954,1.94867900207028,1.38383575010327
mmu-miR-192-3p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-192-5p,0.844147198007203,0.908146501873526,0.370679789770231,0.59569555483503,0.35246313274283,1.00041686010313,0.797682867839551,0.736229834171805,0.581014554648217,0.611987353730555,0.374258907352185,0.76969336484138,0.571388139730993,0.601578122800928,0.353520185483986,0.778729797610796,0.486608797361825,0.998632203433668,0.238209067772065,0.400764632035566,0.101776788204739,1.2173210359144,0.721614320226288,1.82266665085901,0.755556872807489,0.59160577803985,0.635333417307469,0.69364052031744,0.716177574942793,0.720173589477892,0.368697613582039,0.5744368339506,0.209970721860879,1.04684187273902,0.732902182270591,1.25166320745605,0.511101804993209,0.44073588102615,0.455362863526528,0.924711998157462,0.935011768240995,0.934720035556037,0.653966976236793,0.16005093827943,0.789158679216375,0.70363360153622,1.4686414539303,0.464151742443341,0.970956011351588,1,0.818873247418812,0.26811893467767,1,0.437940712048145
mmu-miR-1929-3p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-1930-3p,0.6264924052624,1,0.213723154396702,0.442127453094459,1,1.1673624930545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.639952306809034,1,0.3285480586618,0.429926617983699,1,0.841547616697306,0.710511727801491,1,0.434165320129916,0.369626840387697,1,0.659286332971989,0.764117873735163,1,0.411831805291206,0.326725995767837,1,0.692401010138319,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-1934-5p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-1938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-193a-3p,0.132496142192538,0.159235701301307,0.220927493535237,1.36843929458391,1.36615601048307,1.25249219572133,0.909263263487487,0.266451928462177,0.971844016972312,0.466272629016961,1.15419489115557,0.174914824103644,0.591165981724795,0.613380190940437,0.368699464120679,0.760494942060798,0.475960286034793,0.9757904426913,0.0125989642518554,0.0124771426620294,0.106859762594032,2.57394406860964,3.06440557107203,1.7819991511091,0.506825729306395,0.404852474950095,0.47303494126581,0.916692187254524,0.956367214082231,0.901276016453273,0.277068910147806,0.219839919847605,0.364745508932929,1.14271842724157,1.25474391864796,1.03911723715668,0.545019496685388,0.295265823663374,0.64756179314239,0.898858176223022,1.12335225915667,0.740864594030013,0.673047365714745,0.167415215233657,0.801266640259343,0.687160791021394,1.43580270588696,0.45376711448074,0.828417134074016,0.427443657885865,0.830102943847108,0.549855012471866,0.832975372448665,0.428142124612664
mmu-miR-193a-5p,0.44629375896183,0.784236028140616,0.100226520939562,0.968487128917443,0.541735675652274,1.58114315287332,0.899187356712119,0.253950535433103,0.968919232031495,0.47745480962426,1.18120995739359,0.178830298861694,0.571388139730993,1,0.178969453856207,0.778729797610796,1,1.3663177419959,0.0366810068936498,0.156919721632226,0.0253787716220043,2.13935389333066,1.48312677462105,2.81420127377454,0.622359706316985,0.787295844738999,0.285817318975401,0.814282564879405,0.465782370659088,1.13732118945242,0.368697613582039,0.774866821001847,0.116492176503229,1.04684187273902,0.47664820861321,1.44782093632852,0.260886016332861,0.793444442270066,0.0451257010647057,1.16075091440567,0.533462665278971,1.73909930147796,0.814010004447439,0.405375595678784,0.789158679216375,0.514770573362947,0.714597600622719,0.464151742443341,0.91520941135804,1,0.63710344616495,0.411993251024101,1,0.673299279639801
mmu-miR-193b-3p,0.132496142192538,0.159235701301307,0.220927493535237,1.36843929458391,1.36615601048307,1.25249219572133,0.909263263487487,0.266451928462177,0.971844016972312,0.466272629016961,1.15419489115557,0.174914824103644,0.591165981724795,0.613380190940437,0.368699464120679,0.760494942060798,0.475960286034793,0.9757904426913,0.0125989642518554,0.0124771426620294,0.106859762594032,2.57394406860964,3.06440557107203,1.7819991511091,0.506825729306395,0.404852474950095,0.47303494126581,0.916692187254524,0.956367214082231,0.901276016453273,0.277068910147806,0.219839919847605,0.364745508932929,1.14271842724157,1.25474391864796,1.03911723715668,0.545019496685388,0.295265823663374,0.64756179314239,0.898858176223022,1.12335225915667,0.740864594030013,0.673047365714745,0.167415215233657,0.801266640259343,0.687160791021394,1.43580270588696,0.45376711448074,0.828417134074016,0.427443657885865,0.830102943847108,0.549855012471866,0.832975372448665,0.428142124612664
mmu-miR-193b-5p,0.651024371344313,0.558112724858017,0.411211006564627,0.568351323684472,0.518694508316335,0.699841531024369,0.509552098807594,0.22374240069909,0.538635339170818,0.71834297077483,1.1277286405278,0.539033515907991,0.249194149945096,1,0.0821332699283584,1.17017144420721,1,2.04909732037588,1,1,1,1,1,1,0.667430861432138,0.421093853978632,0.572209227608887,0.552658601252292,0.685146050026588,0.504487864459352,0.524141869765424,0.410384471597028,0.411891122985731,0.768036181507189,0.701092107793685,0.847765675312842,0.607980989268514,0.278473825371615,0.670340284152898,0.678829146390113,1.09594769182727,0.415048488683079,0.0335630747456821,0.0821014977661114,0.0475155571016511,2.47402459688759,2.15281044015111,2.37090140835567,0.412543928979064,0.192660903552073,0.450319198358018,0.846792885854552,1.25149493123934,0.64425407181603
mmu-miR-194-2-3p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-194-5p,0.0173568187794145,0.0143738811139709,0.220927493535237,1.8757448884893,2.11869651922648,1.25249219572133,0.00701130149578713,0.266451928462177,0.00393997071280241,2.14802672847766,1.15419489115557,2.49392214681748,0.405254266983056,0.0521970164562595,0.821738120685422,0.974636923820115,2.05723524038258,0.309708285212483,0.0125989642518554,0.0124771426620294,0.106859762594032,2.57394406860964,3.06440557107203,1.7819991511091,0.506825729306395,0.79945386744889,0.175436530080416,0.916692187254524,0.455361284352769,1.32848285997683,0.057688388172363,0.108746215802067,0.129937447431751,1.56595909718923,1.54512423792705,1.40949343133026,0.115906680538574,0.295265823663374,0.105390832240611,1.38299427019471,1.12335225915667,1.4808362135814,0.673047365714745,1,0.407574796222675,0.687160791021394,1,0.953009386560011,0.690407018907714,1,0.275202412387657,0.704474807792019,1,1.15245614192048
mmu-miR-1941-5p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmu-miR-1942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
