Geneset,All_Total_DE,All_Total_In_Set,All_Total_DE_In_Set,All_Pvalue,All_Odds,All_DEGenesInSet
mmu-miR-183-5p,1794,47,18,0.0164115680451022,1.83526986060438,Bach2;Tmsb4x;Npc2;Pkp4;Dap;Hn1;Ick;Dusp10;Ypel5;Tsen54;Prr13;Lck;Idh2;Ern1;Foxn2;Crk;Rcn2;Mapk8ip1
mmu-miR-148a-3p,1794,47,18,0.0164115680451022,1.83526986060438,Bach2;Agfg1;Tmem9b;Txnip;Gadd45a;Npepl1;Mgat5;Psmb6;Ppp1r9b;Ypel3;Ddx6;Edc3;Tomm70a;Stam;Bcl7a;Ppp1r10;Mtmr12;D1Ertd622e
mmu-miR-148b-3p,1794,47,18,0.0164115680451022,1.83526986060438,Bach2;Agfg1;Tmem9b;Txnip;Gadd45a;Npepl1;Mgat5;Psmb6;Ppp1r9b;Ypel3;Ddx6;Edc3;Tomm70a;Stam;Bcl7a;Ppp1r10;Mtmr12;D1Ertd622e
mmu-miR-96-5p,1794,48,18,0.0208652903239318,1.77380363000043,Bach2;Tes;Cpm;Evi5l;Arpc5l;Ppp1r9b;Usp45;Rqcd1;Brwd1;Kpnb1;Sh3kbp1;Chst10;Mtmr12;Nkap;Klhl8;Slc39a1;Rab27a;Gnai3
mmu-miR-654-3p,1794,18,8,0.0210616386860635,2.36070818523537,Mr1;Pacsin1;Ccdc93;Cenpi;Mcmbp;Rnf145;Ccdc14;Slfn3
mmu-miR-211-5p,1794,45,17,0.0215921973943304,1.79457724618597,Slc43a1;Myo10;Ephb6;Ssrp1;Cox5a;Baz2a;Ick;Eef1e1;St7;Ezr;Fry;Chn2;Ddx6;Rnf103;Spryd7;Tomm70a;Spop
mmu-miR-128-3p,1794,45,17,0.0215921973943304,1.79457724618597,Tmsb10;Nav2;Mdn1;Sh2d3c;Gusb;Gltp;Traf3;Cited2;Gm7120;Ypel3;Rnf103;Clpp;Lbh;Mtmr12;Paip2;Rab27a;Slc5a3
mmu-miR-188-3p,1794,24,10,0.0234514648862191,2.10862355696668,S1pr1;Taf1d;Set;Zbtb6;Krtcap2;Ddx27;Thnsl1;Il17ra;Gpx4;Senp2
mmu-miR-6516-5p,1794,33,13,0.0237654905001418,1.91976021758847,Ets2;Chdh;Chek1;Agfg1;Traf3;Sav1;Camk1d;Kctd2;Sdpr;Birc5;Wipf3;Bcl7a;Plagl1
mmu-miR-18a-3p,1794,27,11,0.0238726752635554,2.02995465999566,Cited2;Naa50;Zfp644;Cyb5d1;Vezf1;Dhx8;Rnf103;Brd8;Mat2a;Crp;Prrc2b
mmu-miR-7069-3p,1794,27,11,0.0238726752635554,2.02995465999566,Cited2;Naa50;Zfp644;Cyb5d1;Vezf1;Dhx8;Rnf103;Brd8;Mat2a;Crp;Prrc2b
mmu-miR-3066-3p,1794,13,6,0.0260912848364861,2.52789495876513,Ppp6r3;Yaf2;Mtx2;March7;Mark3;Sytl5
mmu-miR-29b-3p,1794,49,18,0.0261912500583079,1.71628560521073,Bach2;Nav2;Ifi30;Rpl5;Adamts10;Suv420h1;Ppic;Zfp174;Kif18b;Brwd1;Dnmt3a;Cse1l;Foxn2;Mybl2;Tmem183a;Mark3;Erp29;Arf5
mmu-miR-29c-3p,1794,49,18,0.0261912500583079,1.71628560521073,Bach2;Nav2;Ifi30;Rpl5;Adamts10;Suv420h1;Ppic;Zfp174;Kif18b;Brwd1;Dnmt3a;Cse1l;Foxn2;Mybl2;Tmem183a;Mark3;Erp29;Arf5
mmu-miR-29a-3p,1794,49,18,0.0261912500583079,1.71628560521073,Bach2;Nav2;Ifi30;Rpl5;Adamts10;Suv420h1;Ppic;Zfp174;Kif18b;Brwd1;Dnmt3a;Cse1l;Foxn2;Mybl2;Tmem183a;Mark3;Erp29;Arf5
mmu-miR-150-5p,1794,49,18,0.0261912500583079,1.71628560521073,Myb;Ttc7;Pkp4;Mgat5;Gdpd1;Tax1bp1;Stx5a;Mtmr1;Edc3;Kpnb1;Ttc25;Gdi1;Thumpd3;Gpi1;Cbx5;Eif4a2;Csnk1a1;Pdia3
mmu-miR-411-5p,1794,49,18,0.0261912500583079,1.71628560521073,Foxo1;Cd200;Vamp1;Set;Rbmx;Ssr1;Rbm39;Nudt5;Slco3a1;Dusp1;Atad2b;Calml4;Nab1;Eif4g2;Nkiras1;Zc3h12b;Tctex1d2;Irf2bp2
mmu-miR-204-5p,1794,46,17,0.0272861373029708,1.73240703190171,Slc43a1;Myo10;Ephb6;Ssrp1;Cox5a;Baz2a;Ick;Eef1e1;St7;Ezr;Fry;Chn2;Ddx6;Rnf103;Spryd7;Tomm70a;Spop
mmu-miR-151-5p,1794,19,8,0.0311982526613828,2.14576324243519,Dyrk1b;Ecm1;Ppp1r3b;Strbp;Fam160a2;N4bp1;Aph1a;Lrrc14
mmu-miR-330-3p.1,1794,50,18,0.0324829229860288,1.66234497664528,Cd24a;Arpc1b;Gnl1;Sfmbt2;Insl5;Ick;Purb;Usp45;Dnajb5;Txndc17;Sh3kbp1;Klhl34;Paip2;Gphn;Prdm8;Csnk1a1;Rpp14;D1Ertd622e
mmu-miR-200a-3p,1794,50,18,0.0324829229860288,1.66234497664528,Mrrf;Nrp1;Adpgk;Phb2;Ifngr2;Ndufb9;Anp32e;Rnf145;Hook1;Tcerg1;Etnk1;Hcn1;Gigyf1;Gna13;Gmps;Kif3a;Dmwd;Slk
mmu-miR-141-3p,1794,50,18,0.0324829229860288,1.66234497664528,Mrrf;Nrp1;Adpgk;Phb2;Ifngr2;Ndufb9;Anp32e;Rnf145;Hook1;Tcerg1;Etnk1;Hcn1;Gigyf1;Gna13;Gmps;Kif3a;Dmwd;Slk
mmu-miR-93-5p,1794,50,18,0.0324829229860288,1.66234497664528,Rsrp1;Ostm1;Txnip;Gnl1;Hn1;Slc12a7;Cd274;Purb;1500011K16Rik;Tanc1;Rnf103;Ssh2;Ppp1r21;Ddx5;Mknk2;Crk;Stk38;Csnk1a1
mmu-miR-152-3p,1794,47,17,0.0340358699457858,1.67435188042797,Bach2;Agfg1;Tmem9b;Txnip;Gadd45a;Npepl1;Mgat5;Psmb6;Ppp1r9b;Ypel3;Ddx6;Edc3;Tomm70a;Stam;Ppp1r10;Mtmr12;D1Ertd622e
mmu-miR-223-3p,1794,47,17,0.0340358699457858,1.67435188042797,Rras2;Pkp4;Treml2;Dusp2;Hsp90b1;Cdk17;Purb;Hist1h1a;Tnfsf15;Scaf8;Calml4;Eva1a;Armc1;Inpp4a;Rcn2;Papolg;Cbfb
mmu-miR-122-5p,1794,47,17,0.0340358699457858,1.67435188042797,Bach2;H1f0;Ms4a6c;Slc2a3;Aldoa;Sh2d1a;Aldh18a1;Khdrbs1;Pkm;Evi5l;G6pc3;Brwd1;Maf1;Obfc1;P4ha1;Ctdnep1;Spef1
mmu-miR-208b-3p,1794,44,16,0.0356082685706798,1.68811174928022,Nav2;Colq;Med13;Errfi1;Mob4;Rqcd1;Snrk;Eef1a1;Eif4g2;Ybx1;Bcl7a;Minos1;Crp;Csnk2a2;Eif4a2;Tmbim6
mmu-miR-208a-3p,1794,44,16,0.0356082685706798,1.68811174928022,Nav2;Eif4e3;Med13;Errfi1;Mob4;Rqcd1;Snrk;Eif4g2;Ybx1;Bcl7a;Minos1;Crp;Csnk2a2;Eif4a2;Tmbim6;Sos2
mmu-miR-294-5p,1794,44,16,0.0356082685706798,1.68811174928022,Tspan31;Xpo1;Gse1;Srpk1;Rrm1;Ndfip1;Ebna1bp2;1700066M21Rik;Eef1a1;Csk;Scyl2;Blnk;Surf4;Dock9;Cyld;Ssx2ip
mmu-miR-292b-5p,1794,44,16,0.0356082685706798,1.68811174928022,Tspan31;Xpo1;Gse1;Srpk1;Rrm1;Ndfip1;Ebna1bp2;1700066M21Rik;Eef1a1;Csk;Scyl2;Blnk;Surf4;Dock9;Cyld;Ssx2ip
mmu-miR-504-3p,1794,14,6,0.0409810993598571,2.21157487742015,Map3k3;Xylt2;Prr13;Gigyf1;Acsf3;Fam46a
mmu-miR-145a-5p,1794,48,17,0.0419382177188982,1.62004112043085,Bach2;Add3;Ndufa4;Tmem9b;Ddc;Carf;Hs6st1;Fkbp3;Cited2;Naa25;Abracl;Ssh2;Ern1;Eif4b;Gphn;Spop;Smcp
mmu-miR-145b,1794,48,17,0.0419382177188982,1.62004112043085,Bach2;Add3;Ndufa4;Tmem9b;Ddc;Carf;Hs6st1;Fkbp3;Cited2;Naa25;Abracl;Ssh2;Ern1;Eif4b;Gphn;Spop;Smcp
mmu-miR-134-5p,1794,48,17,0.0419382177188982,1.62004112043085,Trp53i11;4930523C07Rik;Cep41;Patz1;Poglut1;Vezf1;1600012H06Rik;Dusp1;Rnf103;A230050P20Rik;Zmat5;Bcap31;Lin7c;Banf1;Zc3h12b;Ttc33;Rab27a
mmu-miR-302a-5p,1794,17,7,0.0433131270597814,2.06456952945379,Dtl;Mdh2;Pde5a;1810013L24Rik;Pgm3;D1Ertd622e;Gclm
mmu-miR-101a-5p,1794,26,10,0.0437890095120124,1.84427600700474,Crim1;Rora;Khdrbs1;Cir1;Syt14;Ipo7;Ripk1;Tmem126a;Col4a3bp;Spopl
mmu-miR-221-5p,1794,26,10,0.0437890095120124,1.84427600700474,Tapt1;Rragd;Ralgps2;Usp3;Trp53i11;Ski;Gprc5b;Ppp1r1b;Anks1;Tmem206
mmu-miR-140-3p.1,1794,45,16,0.0441180260706062,1.62960159333392,Ada;Ggct;Ndufb7;Polg;Zfp706;Gm7120;Maf1;Sf3b5;Ddx5;Ppp1r10;Bhlhe40;Crk;Tspo2;Fam98b;Arf5;Unc93b1
mmu-miR-592-5p,1794,45,16,0.0441180260706062,1.62960159333392,Chd7;Tcf12;Ifi35;Mctp2;Uvrag;Syt14;Nfatc2;Zc3h12d;1700066M21Rik;Angptl2;Kat6a;Vps13d;Tshz1;Ppfibp1;Csnk2a2;B3glct
mmu-miR-1982-5p,1794,20,8,0.0442776660943639,1.96666169486939,Vamp1;Arid2;Ctdsp2;Coro2b;Klf13;Cbx5;Plec;Map7d1
mmu-miR-693-3p,1794,23,9,0.0443360141614319,1.89658722130614,Plekha1;Nav2;Polr1a;Agfg1;Dpysl2;Fry;Arid4a;Prickle1;Gm10797
mmu-miR-126a-3p.2,1794,39,14,0.0486413824224844,1.65344133112224,Slc7a11;Chdh;Smurf2;Pik3r1;Ankrd44;Tax1bp1;Lrrc1;Psd3;Strbp;Tead1;Akt2;Rfc1;Adamts9;Tom1l1
mmu-miR-301a-3p,1794,49,17,0.0510816182960153,1.56912444640981,Pmepa1;Hprt;Lonrf1;Agfg1;Slc12a7;Suv420h1;Psap;Tax1bp1;Spg20;Tbc1d8;Brwd1;Rab5a;Ddx6;Fam57a;Cntnap5c;Casd1;Mtmr12
mmu-miR-301b-3p,1794,49,17,0.0510816182960153,1.56912444640981,Pmepa1;Hprt;Lonrf1;Agfg1;Slc12a7;Suv420h1;Psap;Tax1bp1;Spg20;Tbc1d8;Brwd1;Rab5a;Ddx6;Fam57a;Cntnap5c;Casd1;Mtmr12
mmu-miR-10b-5p,1794,49,17,0.0510816182960153,1.56912444640981,Bach2;Slc6a19;Bmp2k;Slc35g1;Zfp367;Rora;Map2k6;Purb;Usp45;Rqcd1;Mrps18c;Kpnb1;Tmem183a;Ago3;Bcl2l11;Gata6;Lpar2
mmu-miR-10a-5p,1794,49,17,0.0510816182960153,1.56912444640981,Bach2;Slc6a19;Bmp2k;Slc35g1;Zfp367;Rora;Map2k6;Purb;Usp45;Rqcd1;Mrps18c;Kpnb1;Tmem183a;Ago3;Bcl2l11;Gata6;Lpar2
mmu-miR-7676-5p,1794,9,4,0.0516467173567468,2.3576682483163,Evi5l;Sema4b;Gal3st3;Atp8a2
mmu-miR-7651-5p,1794,9,4,0.0516467173567468,2.3576682483163,Cdca7l;Slc39a10;Pdk3;Csnk1a1
mmu-miR-30c-2-3p,1794,9,4,0.0516467173567468,2.3576682483163,Dyrk1b;Wee1;Ssr2;Pank3
mmu-miR-6958-5p,1794,9,4,0.0516467173567468,2.3576682483163,Dyrk1b;Wee1;Ssr2;Pank3
mmu-miR-30c-1-3p,1794,9,4,0.0516467173567468,2.3576682483163,Dyrk1b;Wee1;Ssr2;Pank3
mmu-miR-501-5p,1794,9,4,0.0516467173567468,2.3576682483163,Dnajc15;Sephs1;Lpin1;Ppp6r3
mmu-miR-6902-5p,1794,9,4,0.0516467173567468,2.3576682483163,Sesn3;Gars;Dusp1;Gigyf1
mmu-miR-339-5p,1794,46,16,0.0539849953481856,1.57499076749073,S1pr1;Cd74;Nck2;Ostm1;Egln3;Slc43a3;Cyth1;Pcyt1a;Cers4;Map2k6;Purb;Cdc7;Ldlrad1;Dnajc7;Tmem183a;Cers5
