Geneset,Up_Total_DE,Up_Total_In_Set,Up_Total_DE_In_Set,Up_Pvalue,Up_Odds,Up_DEGenesInSet
miR-181abcd/4262,1668,780,164,0.0655025172443585,1.14560219182498,Samhd1;Fam102a;Bach2;S1pr1;Bcl2;Mboat1;Btla;Tnf;Slc2a3;Smad7;Cd69;Zfp36l1;Ipo5;Tgfbr3;Dock4;Carm1;Slc9a6;Dpysl2;Rbbp7;Gng2;Bcl2l11;Fam3c;Tmem9b;Ran;L1cam;Hyou1;Zfp36l2;Crim1;Cblb;Usp12;Cluh;Sept11;Stk10;B4galt1;Plcl2;Erf;Ap1s3;Cdon;Arf3;Foxk1;Sypl;Entpd6;Zdhhc3;Prkce;Syt11;Kctd10;Ipo8;Tnik;Atp8a1;Atp8b2;Tox;Nucks1;Nab1;Ddit4;Mapre2;Ankrd44;Heca;Rap1b;Agfg1;Mturn;Dnajb5;Eif4a2;Notch2;Card11;Phactr2;Bcl9;Tnfaip1;Dcp2;Lrrc32;Sipa1l1;Afg3l2;Scamp2;Hsp90b1;Naa50;Kif1b;Ppm1b;Ptpn9;Ywhag;Prkag2;Atp2a2;Egr1;Cbx4;Lclat1;Lmbrd2;Camsap2;Igf2bp3;Dip2b;Mink1;Tspan13;Etv6;Cep41;Slc25a25;Lpp;Ttc39b;Tm9sf4;Tgif2;Ptbp3;Baiap2;Elp4;Ankrd52;Slc37a3;Camta2;Zbtb4;Hipk3;Hmbs;St8sia4;Tmem165;Foxp1;Gnaq;Ctdspl;Peak1;Actr2;Wdr82;Kpnb1;Tanc2;Maea;Bhlhe40;Ago2;Ilf3;Nlk;Kpna1;Phtf2;Prkaa1;Mycbp2;Tnpo1;Map4k4;Txndc12;Zbtb34;Gid4;Metap1;Gskip;Eed;Fkbp1a;Ppp1cb;Ncoa2;Ankfy1;Aak1;Ndrg2;Dusp10;Lrba;Man2a1;Atp2b1;Dopey1;Mbnl1;Acvr1c;Txndc5;Ttyh3;Mfsd6;Cpd;Atp11a;Mtx3;Zdhhc7;Gfpt1;Fbxo33;Jarid2;Nrp2;Slc30a1;Pdap1;Akap6;Luzp1;Ing5;Rapgef2;Osbpl3;Pacs2
miR-136,1668,138,32,0.0898750821540029,1.28832951797109,Ccnd2;Stt3b;Sgpl1;Ppp1r18;Zfp827;Mllt3;Extl3;Mgrn1;Gbp7;Wdr43;Dcaf7;E2f1;Raph1;Zfp710;Cbx4;Mink1;Glipr2;Rbms2;Rad51;Snrk;Mtch2;Tanc2;Rap2c;Tnpo1;Il1rap;Hspa13;Cpeb2;Cpd;Tnrc18;Mex3b;Chchd1;Tet3
miR-338/338-3p,1668,177,40,0.0968843950672258,1.24658114816439,Zbtb7b;Galnt10;Zdhhc18;Traf3;Timp2;Sp6;Msn;Slc35g1;Trp53bp1;Atp5g1;Arpc1b;Tpm3;Raph1;Dnmt3a;Ppp1r3f;Hacd2;Ide;Gnaq;Zdhhc21;Actr2;Slc27a4;Epb41l1;Cbfb;Zfp275;Ybx3;Fkbp1a;Aak1;Lrrc59;Lrba;Man2a1;Atxn7l3b;Ubfd1;Adamts6;Sh3pxd2a;Zfand3;Slc30a7;Fbxo33;Snx30;Ccdc126;Tet3
miR-149,1668,241,53,0.10490917057204,1.20443897262776,Enc1;Slc16a10;Ext1;Pea15a;Mlec;Ahcyl2;Bcl2l11;Cluh;Pml;Cct3;Appl2;Fam222b;Nucks1;Slc11a2;Rap1b;Pim2;Pno1;Adamts3;Poldip2;Atp2a2;Tmem50b;Rce1;Pip4k2b;Tbc1d22b;Eif4b;Ppm1f;Prkar2a;Rap1a;Zbtb4;Tmem135;Ubtf;Ncdn;Epb41l1;Arpc4;Axl;Dbp;Serf2;Sntb2;Aak1;Ubfd1;Cnih4;Sh3pxd2a;Zfand3;Bahd1;Tnrc18;Nrp2;Mob3b;Kif2a;Ipo9;Bcl2l2;Tet3;Wrb;Pacs2
miR-192/215,1668,95,22,0.125134755420222,1.28435219903795,Enc1;Msn;Rrm1;1700025G04Rik;Cdon;Higd1a;Sik1;Nab1;Cdc6;Ankrd44;Pkp4;Dnmt3a;Nipal1;Slc5a3;Fbxl17;Myo5a;Emc7;Zbtb4;Atf1;Zbtb34;Sh2d2a;Il21
miR-411,1668,46,11,0.151379926115683,1.33770393853167,Cd200;Foxo1;Camkk2;P2rx7;Zdhhc3;Nab1;Adamts3;Set;Sf3b3;Lrrc59;Rapgef2
miR-214/761/3619-5p,1668,417,87,0.151561991524509,1.12692623124515,Zdhhc15;Smyd5;Map3k3;Bcl2l11;Cdca7l;Traf3;Tle4;Timp2;Dusp7;Pml;Yaf2;Rassf5;Arpc5l;Nfatc2;Itpk1;Atp5g1;Slc2a1;Rab8b;Ipo11;Pgrmc2;Atp8b2;Ctsb;Rap2b;Nucks1;Sdad1;Leprotl1;Tmem248;Arhgef12;Rftn1;Cdipt;Notch2;Snx12;Susd6;Rangap1;Wdr89;Naa50;Zfp710;Bckdk;Kif1b;H2-Ke6;Atp2a2;Kpna3;Tmie;Mink1;Tbc1d22b;Dock9;Aph1a;Rtf1;Ppp1r3f;Gpn1;Ankrd52;Larp1;Rqcd1;Agap2;Wdr82;Epb41l1;Tanc2;Tbc1d24;Kpna1;Per1;Ube2r2;Cdc42se1;Hdgf;Pdrg1;Tle3;Asxl1;Arhgef9;Aak1;Nomo1;Tmem97;Tmem110;Plagl2;Celf1;Mlst8;Txnl4a;Zfand3;C330018D20Rik;Dolpp1;Ube2z;Slc30a1;Snx30;Camk2d;Ezh1;Luzp1;Micu1;Ppp6c;Tet3
miR-290-5p/292-5p/371-5p/293,1668,185,40,0.159705860506163,1.17641550708141,Xpo1;Smad7;Slc7a1;Tgfbr3;Smc6;Zfp36l2;Xxylt1;Gramd4;Tkt;Rpl5;Dlg4;Fam222b;Nab1;Cdc25a;Cyld;Zc3h12d;Sptbn1;Cbx4;Pip4k2b;1110032F04Rik;Fbxl17;Lpp;Diaph2;Nfix;Pik3c2b;Btf3l4;Wdr82;Acvr1b;Maea;Mycbp2;Zbtb34;Surf4;Enoph1;Ubfd1;Bahd1;Naa40;Pdap1;Mfsd4a;Rpap1;Pnp
miR-320abcd/4429,1668,464,96,0.162166071245365,1.11517555368377,Ccnd2;Vim;S1pr1;Tmem64;Zdhhc15;Tgfbr2;Xpo1;Zfp36l1;Arid5b;Arhgap29;Vps37b;Zfp281;Smurf2;Mllt3;Plk3;Chek1;Atp5g1;Zmiz1;Tnik;Mn1;Pole4;Smc2;Agfg1;Pigk;Cyth1;Ywhaq;Armcx2;Susd6;E2f1;Wdr1;Herc3;Taf4b;N4bp1;Cnbp;Akt3;Exo1;Rbbp4;Igf2bp3;Mat2a;Cbarp;Dhdds;Ppp1r3f;Fbxl17;Rap1a;Pde4d;Hipk3;St8sia4;Pdzd8;Rab27a;Cmtr2;Tet1;Zdhhc21;Nsl1;Adgrl1;Hspa4;Trim36;Ncdn;Rap2c;Tomm70a;Phtf2;Fam102b;Rit1;Pard6b;Prps1;Rassf2;Gid4;Ikzf2;Dcun1d4;Sntb2;Ankfy1;Tmem123;Usp46;Clasp2;Mfsd14a;Pfkm;Foxk2;Fam49b;Eif2b1;Ank;Bmi1;Tcea1;Zcchc2;Acvr1c;Mfsd6;Cpd;Atp11a;Bahd1;Mrps25;Ube2z;Vkorc1l1;Fam117b;Ppp1r16b;Mex3b;Slc25a12;Arpc5;Ing5
miR-491-5p,1668,94,21,0.170465696136481,1.22523594528912,Bach2;Chd3;Nfkbid;Ier5;Lasp1;B4galt5;Erf;Mn1;Fam222b;Elovl1;Dnmt3a;Abce1;Aph1a;Zbtb4;Pmf1;Adgrl1;Tmem35;Lman2;Seh1l;Szrd1;Slc30a7
miR-299/299-3p/3563-3p,1668,61,14,0.171788606933441,1.26799118342189,Atn1;Rnf43;Ncoa3;Abce1;Chst2;Camta2;Pmf1;Add1;Surf2;Ubfd1;Cnih4;Gphn;Fbxo33;Paxbp1
miR-296-3p,1668,29,7,0.172528119457813,1.35351357871851,Itm2a;Cd40lg;Chl1;Fam46c;Tnpo1;Serf2;Cpeb2
miR-431,1668,99,22,0.173362397005274,1.21694709690984,Fam65b;Stt3b;Ptpn2;Susd6;N4bp1;Nol4l;Zbed5;Eif4b;Lpp;Selt;Tmtc2;Chst2;Zbtb4;Hipk3;Irf2bp2;Daam1;Epb41l1;Tanc2;Pgm3;Zfp365;Ank;Gfpt1
miR-150/5127,1668,162,35,0.173664680558832,1.17469705010992,Sgms1;Map3k3;Pde7a;Sephs1;Pdia6;Lbh;Srf;Tmem134;Elovl1;Cbx4;Adam19;Pdia3;Lmo4;Tbc1d22b;Eif4b;Irak2;Ankrd52;Commd8;Zbtb4;Irf2bp2;Foxp1;Mtch2;Fam49a;Abcb9;Pold3;Prps1;Gid4;Aebp2;Cep68;Ubfd1;Acvr1c;Cpd;Ube2z;Tada1;Tet3
miR-326/330/330-5p,1668,236,50,0.175198007369203,1.14672459260498,Abcc1;Tspan14;Runx3;Ahcyl2;Treml2;0610007P14Rik;Sdc3;Itpk1;Zmiz1;Atp8b2;Nrgn;Gprc5b;Ptbp1;Grpel2;Slc5a3;Gpi1;Pdia3;Magt1;Etv6;Wdr59;Ppp1r3f;Dynll1;Eif4b;Lpp;Tmtc2;Fgd3;Larp1;Homer1;Ube2o;Rap2a;Slc27a4;Epb41l1;Bhlhe40;Elof1;Nlk;Plec;Lmnb2;Metap1;Ajuba;Tle3;Ankfy1;Aak1;Gpr153;Fam168a;Cnih4;Dolpp1;Lax1;Snx30;Ggt7;Bcl2l2
miR-383,1668,104,23,0.176005348551054,1.20948083132296,Irf1;Dpysl2;Shmt2;Rapgef6;Vsir;Cnih1;Zfp706;Arhgef12;Agfg1;Nup153;Dnmt3a;Prdx3;Rbms1;Gfer;Tbc1d5;Brip1;Gadd45g;Acvr1b;Ube2r2;Prkag1;Il1rap;Rapgef2;Hnrnpdl
miR-204/204b/211,1668,376,78,0.177578422184671,1.11777533982437,Lfng;Bcl2;Tmem64;Il6ra;Zdhhc15;Tgfbr2;Chn2;Zfp36l1;Ap2a2;Coro1c;Arhgap29;Cap2;Inpp4a;Cluh;Sept11;Mllt3;Ap1s3;Atf6;Zadh2;Ski;Ipo8;Tnik;Cmtm6;Sec24d;Dtx1;Mapre2;P4hb;Tpm3;Slc16a6;Shc1;Eef1e1;Igf2bp3;Yif1a;Pip4k2b;Akip1;Dynll1;Dcaf5;Tmtc2;Slc37a3;Tcf20;Ppic;Irf2bp2;Gnaq;Gucd1;Agap2;Ap1s1;Fam126a;Mrpl35;Igf2r;Ddx19b;Nr4a2;Tanc2;Rap2c;Tomm70a;Ube2r2;Zbtb34;Metap1;Syncrip;Fam160a2;Szrd1;Ankfy1;Foxk2;Atp2b1;Mrpl15;Mbnl1;Prmt6;Sh3pxd2a;Cpd;Robo1;C330018D20Rik;Naa40;Fam117b;Jarid2;Dnajc14;Arrb1;Ncoa7;Klf12;Sin3a
miR-197,1668,143,31,0.179223528943792,1.17944509333785,B4galnt1;Ugcg;Smyd5;Chek1;Sdc3;Ctnna1;Susd6;Nup153;Scamp1;Grpel2;Papd7;Ywhag;Cnbp;Prkrir;Ube2w;Ago2;Nlk;Tor1aip2;Ube2r2;Def8;Clptm1;Syncrip;Dcun1d4;Rnf26;Il1rap;Snx11;Ubfd1;Usp31;Lancl2;Fbxo33;Tet3
miR-487b,1668,12,3,0.180671890439524,1.41715316356075,Prkca;Nsmf;Efhd2
miR-539/539-5p,1668,390,80,0.205312422023383,1.10149354672631,Bach2;Btla;Irf4;Slc2a3;Abi2;Mapkapk2;Mlec;Tmem164;Chst15;Cdca7l;Traf3;Cblb;Cluh;Sept11;Slc35g1;Prkca;Xpo6;Cyth3;Phb2;Hlcs;Gbp7;Ccnyl1;Galc;Atp8a1;Cltb;Dpy19l1;Nab1;Mapre2;Slc11a2;B3galt6;Leprotl1;Smc2;Dnajb5;Dcp2;Atxn10;Kpna3;Rce1;Akt3;Camsap2;Gpr155;Tbc1d22b;Etv6;Aph1a;Ahr;Fbxl17;Myo5a;Eif4b;Ybx1;Dnmt3b;Rap1a;Ide;Hipk3;Homer1;Pisd;Pigc;Nr4a2;Tanc2;Med14;Ago2;Prkaa1;Rassf2;Ikzf2;Fkbp1a;Hspa13;Heatr5a;Aak1;Polr1d;Clasp2;Mfsd14a;Ankrd55;Tmem241;Aebp2;Fam168a;Gphn;Usp31;Mtx3;Lpgat1;Csnk2a1;Slc30a1;Fam118b
miR-184,1668,17,4,0.210088788729256,1.30820286840136,Mlec;Nol4l;Inppl1;Ago2
miR-451,1668,13,3,0.223927865064643,1.27527673946673,Psmb8;Cox10;Fbxo33
miR-542-3p,1668,153,32,0.239731372912104,1.12624270467766,Bach2;Tfrc;Smurf2;1700025G04Rik;Zadh2;Nfatc2;Slc39a10;Sec61a1;Eef1a1;Elovl1;Sri;Ppm1b;Sptbn1;Trib2;Lpp;3830406C13Rik;Pik3c2b;Elp4;Pde4d;Hipk3;Zer1;Coa7;Mfsd14a;Gabarap;Lrrc59;Sun2;Foxk2;Acvr1c;Zfand3;Slc30a7;Klf12;Tet3
miR-544/544ab/544-3p,1668,269,55,0.248400080968167,1.09528377471088,Arhgap20;Zdhhc15;Sgms1;Foxo1;Slc16a10;Timp2;Hspa9;Ssr1;Extl3;Zfp287;Slc39a10;Tox;Nab1;Ppp2r1b;Dis3;Eml4;Adamts3;Dcp2;Susd6;Wdr1;Sipa1l1;Txnrd2;Polr1e;Arpc2;Raph1;Poldip2;Atp2a2;Slc5a3;Lmo4;Nfix;Trim25;Kdm2b;Rpp14;Dennd1b;Tanc2;Slc25a22;Tstd2;Polr2m;Sh2d2a;Syncrip;Aak1;Cpeb2;Aebp2;Bmpr2;C1d;Atp11a;Bahd1;Pxk;Tnrc18;Jarid2;Pnp;Rapgef2;Foxn2;Usp9x;Tet3
miR-496,1668,75,16,0.251287637718725,1.15387369315234,Chl1;Sephs1;Srf;Pitpnc1;Atp2a2;Golt1b;Khnyn;Maea;Zfp365;Ankib1;Heatr5a;Ubfd1;Mbnl1;Usp31;Arhgef6;Tbc1d30
miR-7/7ab,1668,300,61,0.254912865525096,1.0877905372547,Tmem64;Chd3;Ptgfrn;Pik3cd;Slc16a10;Abi2;Smyd5;Tfrc;Abhd8;Hells;Orai1;Cyth3;0610007P14Rik;Extl3;Zfp287;Zmiz1;Ipo11;Nucks1;Nab1;Ddit4;Pole4;Rpusd2;Parp1;Susd6;Dnmt3a;Serp1;Rspry1;Slc5a3;Oxr1;Mknk2;1110032F04Rik;Celsr1;Psme3;Pde4d;Zbtb4;Ide;Tet1;Kpna1;Plxna1;Plec;Tmed9;Rras2;Asxl1;Zbtb22;Ankfy1;Aak1;Cpeb2;Clasp2;Lrrc59;Tmem110;Rnf141;Fam168a;Bahd1;Mier2;Naa60;Rnf144a;Ggt7;Kif16b;Klf12;Zfp593;Pigb
